Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 1.98 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 165 | Time: 2.750s | Pos: (446.7, 465.1) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 166 | Time: 2.767s | Pos: (442.4, 467.5) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 167 | Time: 2.783s | Pos: (438.0, 469.9) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 168 | Time: 2.800s | Pos: (433.6, 472.3) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 169 | Time: 2.817s | Pos: (429.2, 474.7) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 170 | Time: 2.833s | Pos: (424.8, 477.1) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 171 | Time: 2.850s | Pos: (420.4, 479.5) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 172 | Time: 2.867s | Pos: (416.0, 481.9) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 173 | Time: 2.883s | Pos: (411.6, 484.3) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 174 | Time: 2.900s | Pos: (407.2, 486.6) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 175 | Time: 2.917s | Pos: (402.8, 489.0) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 176 | Time: 2.933s | Pos: (398.4, 491.4) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 177 | Time: 2.950s | Pos: (394.0, 493.8) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 178 | Time: 2.967s | Pos: (389.7, 496.2) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 179 | Time: 2.983s | Pos: (385.3, 498.6) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 180 | Time: 3.000s | Pos: (380.9, 501.0) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 181 | Time: 3.017s | Pos: (376.5, 503.4) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 182 | Time: 3.033s | Pos: (372.1, 505.8) | Vel: (-263.5, 143.4) | Orient: 2.64 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 183 | Time: 3.050s | Pos: (375.9, 502.5) | Vel: (230.0, -192.6) | Orient: 2.68 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 184 | Time: 3.067s | Pos: (379.8, 499.3) | Vel: (230.0, -192.6) | Orient: 2.71 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 185 | Time: 3.083s | Pos: (383.6, 496.1) | Vel: (230.0, -192.6) | Orient: 2.74 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 186 | Time: 3.100s | Pos: (387.4, 492.9) | Vel: (230.0, -192.6) | Orient: 2.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 187 | Time: 3.117s | Pos: (391.3, 489.7) | Vel: (230.0, -192.6) | Orient: 2.81 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 188 | Time: 3.133s | Pos: (395.1, 486.5) | Vel: (230.0, -192.6) | Orient: 2.84 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 189 | Time: 3.150s | Pos: (398.9, 483.3) | Vel: (230.0, -192.6) | Orient: 2.88 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 190 | Time: 3.167s | Pos: (402.8, 480.1) | Vel: (230.0, -192.6) | Orient: 2.91 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 191 | Time: 3.183s | Pos: (406.6, 476.9) | Vel: (230.0, -192.6) | Orient: 2.94 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 192 | Time: 3.200s | Pos: (410.4, 473.7) | Vel: (230.0, -192.6) | Orient: 2.98 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 193 | Time: 3.217s | Pos: (414.3, 470.5) | Vel: (230.0, -192.6) | Orient: 3.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 194 | Time: 3.233s | Pos: (418.1, 467.2) | Vel: (230.0, -192.6) | Orient: 3.04 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 195 | Time: 3.250s | Pos: (421.9, 464.0) | Vel: (230.0, -192.6) | Orient: 3.08 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 196 | Time: 3.267s | Pos: (425.8, 460.8) | Vel: (230.0, -192.6) | Orient: 3.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 197 | Time: 3.283s | Pos: (429.6, 457.6) | Vel: (230.0, -192.6) | Orient: -3.14 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 198 | Time: 3.300s | Pos: (433.4, 454.4) | Vel: (230.0, -192.6) | Orient: -3.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 199 | Time: 3.317s | Pos: (437.3, 451.2) | Vel: (230.0, -192.6) | Orient: -3.07 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 200 | Time: 3.333s | Pos: (441.1, 448.0) | Vel: (230.0, -192.6) | Orient: -3.04 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 201 | Time: 3.350s | Pos: (444.9, 444.8) | Vel: (230.0, -192.6) | Orient: -3.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 202 | Time: 3.367s | Pos: (448.8, 441.6) | Vel: (230.0, -192.6) | Orient: -2.97 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 203 | Time: 3.383s | Pos: (452.6, 438.4) | Vel: (230.0, -192.6) | Orient: -2.94 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 204 | Time: 3.400s | Pos: (456.4, 435.1) | Vel: (230.0, -192.6) | Orient: -2.91 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 205 | Time: 3.417s | Pos: (460.3, 431.9) | Vel: (230.0, -192.6) | Orient: -2.87 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 206 | Time: 3.433s | Pos: (464.1, 428.7) | Vel: (230.0, -192.6) | Orient: -2.84 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 207 | Time: 3.450s | Pos: (467.9, 425.5) | Vel: (230.0, -192.6) | Orient: -2.81 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 208 | Time: 3.467s | Pos: (471.8, 422.3) | Vel: (230.0, -192.6) | Orient: -2.77 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 209 | Time: 3.483s | Pos: (475.6, 419.1) | Vel: (230.0, -192.6) | Orient: -2.74 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 210 | Time: 3.500s | Pos: (479.4, 415.9) | Vel: (230.0, -192.6) | Orient: -2.71 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 211 | Time: 3.517s | Pos: (483.3, 412.7) | Vel: (230.0, -192.6) | Orient: -2.67 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 212 | Time: 3.533s | Pos: (487.1, 409.5) | Vel: (230.0, -192.6) | Orient: -2.64 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 213 | Time: 3.550s | Pos: (490.9, 406.3) | Vel: (230.0, -192.6) | Orient: -2.61 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 214 | Time: 3.567s | Pos: (494.8, 403.1) | Vel: (230.0, -192.6) | Orient: -2.57 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 215 | Time: 3.583s | Pos: (498.6, 399.8) | Vel: (230.0, -192.6) | Orient: -2.54 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 216 | Time: 3.600s | Pos: (502.4, 396.6) | Vel: (230.0, -192.6) | Orient: -2.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 217 | Time: 3.617s | Pos: (506.3, 393.4) | Vel: (230.0, -192.6) | Orient: -2.47 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 218 | Time: 3.633s | Pos: (510.1, 390.2) | Vel: (230.0, -192.6) | Orient: -2.44 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 219 | Time: 3.650s | Pos: (513.9, 387.0) | Vel: (230.0, -192.6) | Orient: -2.41 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 220 | Time: 3.667s | Pos: (517.8, 383.8) | Vel: (230.0, -192.6) | Orient: -2.37 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 221 | Time: 3.683s | Pos: (521.6, 380.6) | Vel: (230.0, -192.6) | Orient: -2.34 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 222 | Time: 3.700s | Pos: (525.4, 377.4) | Vel: (230.0, -192.6) | Orient: -2.31 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 223 | Time: 3.717s | Pos: (529.3, 374.2) | Vel: (230.0, -192.6) | Orient: -2.27 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 224 | Time: 3.733s | Pos: (533.1, 371.0) | Vel: (230.0, -192.6) | Orient: -2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 225 | Time: 3.750s | Pos: (536.9, 367.8) | Vel: (230.0, -192.6) | Orient: -2.21 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 226 | Time: 3.767s | Pos: (540.8, 364.5) | Vel: (230.0, -192.6) | Orient: -2.17 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 227 | Time: 3.783s | Pos: (544.6, 361.3) | Vel: (230.0, -192.6) | Orient: -2.14 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 228 | Time: 3.800s | Pos: (548.4, 358.1) | Vel: (230.0, -192.6) | Orient: -2.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 229 | Time: 3.817s | Pos: (552.3, 354.9) | Vel: (230.0, -192.6) | Orient: -2.07 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 230 | Time: 3.833s | Pos: (556.1, 351.7) | Vel: (230.0, -192.6) | Orient: -2.04 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 231 | Time: 3.850s | Pos: (559.9, 348.5) | Vel: (230.0, -192.6) | Orient: -2.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 232 | Time: 3.867s | Pos: (563.8, 345.3) | Vel: (230.0, -192.6) | Orient: -1.97 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 233 | Time: 3.883s | Pos: (567.6, 342.1) | Vel: (230.0, -192.6) | Orient: -1.94 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 234 | Time: 3.900s | Pos: (571.4, 338.9) | Vel: (230.0, -192.6) | Orient: -1.91 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 235 | Time: 3.917s | Pos: (575.3, 335.7) | Vel: (230.0, -192.6) | Orient: -1.87 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 236 | Time: 3.933s | Pos: (579.1, 332.4) | Vel: (230.0, -192.6) | Orient: -1.84 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 237 | Time: 3.950s | Pos: (583.0, 329.2) | Vel: (230.0, -192.6) | Orient: -1.81 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 238 | Time: 3.967s | Pos: (586.8, 326.0) | Vel: (230.0, -192.6) | Orient: -1.77 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 239 | Time: 3.983s | Pos: (590.6, 322.8) | Vel: (230.0, -192.6) | Orient: -1.74 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 240 | Time: 4.000s | Pos: (594.5, 319.6) | Vel: (230.0, -192.6) | Orient: -1.71 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 241 | Time: 4.017s | Pos: (598.3, 316.4) | Vel: (230.0, -192.6) | Orient: -1.67 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 242 | Time: 4.033s | Pos: (602.1, 313.2) | Vel: (230.0, -192.6) | Orient: -1.64 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 243 | Time: 4.050s | Pos: (606.0, 310.0) | Vel: (230.0, -192.6) | Orient: -1.61 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 244 | Time: 4.067s | Pos: (609.8, 306.8) | Vel: (230.0, -192.6) | Orient: -1.57 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 245 | Time: 4.083s | Pos: (613.6, 303.6) | Vel: (230.0, -192.6) | Orient: -1.54 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 246 | Time: 4.100s | Pos: (617.5, 300.4) | Vel: (230.0, -192.6) | Orient: -1.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 247 | Time: 4.117s | Pos: (621.3, 297.1) | Vel: (230.0, -192.6) | Orient: -1.47 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 248 | Time: 4.133s | Pos: (625.1, 293.9) | Vel: (230.0, -192.6) | Orient: -1.44 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 249 | Time: 4.150s | Pos: (629.0, 290.7) | Vel: (230.0, -192.6) | Orient: -1.41 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 250 | Time: 4.167s | Pos: (632.8, 287.5) | Vel: (230.0, -192.6) | Orient: -1.37 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 251 | Time: 4.183s | Pos: (636.6, 284.3) | Vel: (230.0, -192.6) | Orient: -1.34 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 252 | Time: 4.200s | Pos: (640.5, 281.1) | Vel: (230.0, -192.6) | Orient: -1.31 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 253 | Time: 4.217s | Pos: (644.3, 277.9) | Vel: (230.0, -192.6) | Orient: -1.27 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 254 | Time: 4.233s | Pos: (648.1, 274.7) | Vel: (230.0, -192.6) | Orient: -1.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 255 | Time: 4.250s | Pos: (652.0, 271.5) | Vel: (230.0, -192.6) | Orient: -1.21 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 256 | Time: 4.267s | Pos: (655.8, 268.3) | Vel: (230.0, -192.6) | Orient: -1.17 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 257 | Time: 4.283s | Pos: (659.6, 265.0) | Vel: (230.0, -192.6) | Orient: -1.14 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 258 | Time: 4.300s | Pos: (663.5, 261.8) | Vel: (230.0, -192.6) | Orient: -1.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 259 | Time: 4.317s | Pos: (667.3, 258.6) | Vel: (230.0, -192.6) | Orient: -1.07 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 260 | Time: 4.333s | Pos: (671.1, 255.4) | Vel: (230.0, -192.6) | Orient: -1.04 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 261 | Time: 4.350s | Pos: (675.0, 252.2) | Vel: (230.0, -192.6) | Orient: -1.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 262 | Time: 4.367s | Pos: (678.8, 249.0) | Vel: (230.0, -192.6) | Orient: -0.97 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 263 | Time: 4.383s | Pos: (682.6, 245.8) | Vel: (230.0, -192.6) | Orient: -0.94 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 264 | Time: 4.400s | Pos: (686.5, 242.6) | Vel: (230.0, -192.6) | Orient: -0.91 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 265 | Time: 4.417s | Pos: (690.3, 239.4) | Vel: (230.0, -192.6) | Orient: -0.87 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 266 | Time: 4.433s | Pos: (694.1, 236.2) | Vel: (230.0, -192.6) | Orient: -0.84 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 267 | Time: 4.450s | Pos: (698.0, 233.0) | Vel: (230.0, -192.6) | Orient: -0.81 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 268 | Time: 4.467s | Pos: (701.8, 229.7) | Vel: (230.0, -192.6) | Orient: -0.77 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 269 | Time: 4.483s | Pos: (705.6, 226.5) | Vel: (230.0, -192.6) | Orient: -0.74 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 270 | Time: 4.500s | Pos: (709.5, 223.3) | Vel: (230.0, -192.6) | Orient: -0.71 rad | AngVel: 1.85 | Speed: 300.0 | Score: 0
Step 271 | Time: 4.517s | Pos: (713.3, 220.1) | Vel: (230.0, -192.6) | Orient: -0.69 rad | AngVel: 1.25 | Speed: 300.0 | Score: 0
Step 272 | Time: 4.533s | Pos: (717.1, 216.9) | Vel: (230.0, -192.6) | Orient: -0.68 rad | AngVel: 0.56 | Speed: 300.0 | Score: 0
Step 273 | Time: 4.550s | Pos: (721.0, 213.7) | Vel: (230.0, -192.6) | Orient: -0.68 rad | AngVel: 0.02 | Speed: 300.0 | Score: 0
Step 274 | Time: 4.567s | Pos: (724.8, 210.5) | Vel: (230.0, -192.6) | Orient: -0.68 rad | AngVel: -0.30 | Speed: 300.0 | Score: 0
Step 275 | Time: 4.583s | Pos: (728.6, 207.3) | Vel: (230.0, -192.6) | Orient: -0.69 rad | AngVel: -0.39 | Speed: 300.0 | Score: 0
Step 276 | Time: 4.600s | Pos: (732.5, 204.1) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.34 | Speed: 300.0 | Score: 0
Step 277 | Time: 4.617s | Pos: (736.3, 200.9) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.21 | Speed: 300.0 | Score: 0
Step 278 | Time: 4.633s | Pos: (740.1, 197.6) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.08 | Speed: 300.0 | Score: 0
Step 279 | Time: 4.650s | Pos: (744.0, 194.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 280 | Time: 4.667s | Pos: (747.8, 191.2) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.06 | Speed: 300.0 | Score: 0
Step 281 | Time: 4.683s | Pos: (751.6, 188.0) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.07 | Speed: 300.0 | Score: 0
Step 282 | Time: 4.700s | Pos: (755.5, 184.8) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.06 | Speed: 300.0 | Score: 0
Step 283 | Time: 4.717s | Pos: (759.3, 181.6) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.04 | Speed: 300.0 | Score: 0
Step 284 | Time: 4.733s | Pos: (763.1, 178.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0
Step 285 | Time: 4.750s | Pos: (767.0, 175.2) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 286 | Time: 4.767s | Pos: (770.8, 172.0) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 287 | Time: 4.783s | Pos: (774.6, 168.8) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 288 | Time: 4.800s | Pos: (778.5, 165.6) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 289 | Time: 4.817s | Pos: (782.3, 162.3) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 290 | Time: 4.833s | Pos: (786.2, 159.1) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 291 | Time: 4.850s | Pos: (790.0, 155.9) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 292 | Time: 4.867s | Pos: (793.8, 152.7) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 293 | Time: 4.883s | Pos: (797.7, 149.5) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 294 | Time: 4.900s | Pos: (801.5, 146.3) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 295 | Time: 4.917s | Pos: (805.3, 143.1) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 296 | Time: 4.933s | Pos: (809.2, 139.9) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 297 | Time: 4.950s | Pos: (813.0, 136.7) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 298 | Time: 4.967s | Pos: (816.8, 133.5) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 299 | Time: 4.983s | Pos: (820.7, 130.3) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 300 | Time: 5.000s | Pos: (824.5, 127.0) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 301 | Time: 5.017s | Pos: (828.3, 123.8) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0
Step 302 | Time: 5.033s | Pos: (832.2, 120.6) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 303 | Time: 5.050s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 304 | Time: 5.067s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 305 | Time: 5.083s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 306 | Time: 5.100s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 307 | Time: 5.117s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 308 | Time: 5.133s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 309 | Time: 5.150s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 310 | Time: 5.167s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 311 | Time: 5.183s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 312 | Time: 5.200s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 313 | Time: 5.217s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 314 | Time: 5.233s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 315 | Time: 5.250s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 316 | Time: 5.267s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 317 | Time: 5.283s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 318 | Time: 5.300s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 319 | Time: 5.317s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 320 | Time: 5.333s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 321 | Time: 5.350s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 322 | Time: 5.367s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 323 | Time: 5.383s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 324 | Time: 5.400s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 325 | Time: 5.417s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 326 | Time: 5.433s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 327 | Time: 5.450s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 328 | Time: 5.467s | Pos: (832.2, 120.6) | Vel: (-230.0, 192.6) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 329 | Time: 5.483s | Pos: (836.0, 117.4) | Vel: (230.0, -192.6) | Orient: -0.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
