Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: -1.39 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 165 | Time: 2.750s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 166 | Time: 2.767s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 167 | Time: 2.783s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 168 | Time: 2.800s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 169 | Time: 2.817s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 170 | Time: 2.833s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 171 | Time: 2.850s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 172 | Time: 2.867s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 173 | Time: 2.883s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 174 | Time: 2.900s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 175 | Time: 2.917s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 176 | Time: 2.933s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 177 | Time: 2.950s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 178 | Time: 2.967s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 179 | Time: 2.983s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 180 | Time: 3.000s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 181 | Time: 3.017s | Pos: (872.9, 284.0) | Vel: (-285.2, 93.1) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 182 | Time: 3.033s | Pos: (877.7, 282.4) | Vel: (285.2, -93.1) | Orient: -0.32 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 183 | Time: 3.050s | Pos: (873.4, 279.8) | Vel: (-255.3, -157.5) | Orient: -0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 184 | Time: 3.067s | Pos: (869.2, 277.2) | Vel: (-255.5, -157.3) | Orient: -0.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 185 | Time: 3.083s | Pos: (864.9, 274.6) | Vel: (-255.5, -157.3) | Orient: -0.42 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 186 | Time: 3.100s | Pos: (860.6, 272.0) | Vel: (-255.5, -157.3) | Orient: -0.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 187 | Time: 3.117s | Pos: (856.4, 269.3) | Vel: (-255.5, -157.3) | Orient: -0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 188 | Time: 3.133s | Pos: (852.1, 266.7) | Vel: (-255.5, -157.3) | Orient: -0.52 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 189 | Time: 3.150s | Pos: (847.9, 264.1) | Vel: (-255.5, -157.3) | Orient: -0.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 190 | Time: 3.167s | Pos: (843.6, 261.5) | Vel: (-255.5, -157.3) | Orient: -0.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 191 | Time: 3.183s | Pos: (839.3, 258.8) | Vel: (-255.5, -157.3) | Orient: -0.62 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 192 | Time: 3.200s | Pos: (835.1, 256.2) | Vel: (-255.5, -157.3) | Orient: -0.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 193 | Time: 3.217s | Pos: (830.8, 253.6) | Vel: (-255.5, -157.3) | Orient: -0.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 194 | Time: 3.233s | Pos: (826.6, 251.0) | Vel: (-255.5, -157.3) | Orient: -0.72 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 195 | Time: 3.250s | Pos: (822.3, 248.4) | Vel: (-255.5, -157.3) | Orient: -0.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 196 | Time: 3.267s | Pos: (818.1, 245.7) | Vel: (-255.5, -157.3) | Orient: -0.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 197 | Time: 3.283s | Pos: (813.8, 243.1) | Vel: (-255.5, -157.3) | Orient: -0.82 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 198 | Time: 3.300s | Pos: (809.5, 240.5) | Vel: (-255.5, -157.3) | Orient: -0.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 199 | Time: 3.317s | Pos: (805.3, 237.9) | Vel: (-255.5, -157.3) | Orient: -0.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 200 | Time: 3.333s | Pos: (801.0, 235.3) | Vel: (-255.5, -157.3) | Orient: -0.92 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 201 | Time: 3.350s | Pos: (796.8, 232.6) | Vel: (-255.5, -157.3) | Orient: -0.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 202 | Time: 3.367s | Pos: (792.5, 230.0) | Vel: (-255.5, -157.3) | Orient: -0.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 203 | Time: 3.383s | Pos: (788.3, 227.4) | Vel: (-255.5, -157.3) | Orient: -1.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 204 | Time: 3.400s | Pos: (784.0, 224.8) | Vel: (-255.5, -157.3) | Orient: -1.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 205 | Time: 3.417s | Pos: (779.7, 222.1) | Vel: (-255.5, -157.3) | Orient: -1.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 206 | Time: 3.433s | Pos: (775.5, 219.5) | Vel: (-255.5, -157.3) | Orient: -1.12 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 207 | Time: 3.450s | Pos: (771.2, 216.9) | Vel: (-255.5, -157.3) | Orient: -1.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 208 | Time: 3.467s | Pos: (767.0, 214.3) | Vel: (-255.5, -157.3) | Orient: -1.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 209 | Time: 3.483s | Pos: (762.7, 211.7) | Vel: (-255.5, -157.3) | Orient: -1.22 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 210 | Time: 3.500s | Pos: (758.5, 209.0) | Vel: (-255.5, -157.3) | Orient: -1.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 211 | Time: 3.517s | Pos: (754.2, 206.4) | Vel: (-255.5, -157.3) | Orient: -1.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 212 | Time: 3.533s | Pos: (749.9, 203.8) | Vel: (-255.5, -157.3) | Orient: -1.32 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 213 | Time: 3.550s | Pos: (745.7, 201.2) | Vel: (-255.5, -157.3) | Orient: -1.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 214 | Time: 3.567s | Pos: (741.4, 198.6) | Vel: (-255.5, -157.3) | Orient: -1.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 215 | Time: 3.583s | Pos: (737.2, 195.9) | Vel: (-255.5, -157.3) | Orient: -1.42 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 216 | Time: 3.600s | Pos: (732.9, 193.3) | Vel: (-255.5, -157.3) | Orient: -1.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 217 | Time: 3.617s | Pos: (728.6, 190.7) | Vel: (-255.5, -157.3) | Orient: -1.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 218 | Time: 3.633s | Pos: (724.4, 188.1) | Vel: (-255.5, -157.3) | Orient: -1.52 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 219 | Time: 3.650s | Pos: (720.1, 185.4) | Vel: (-255.5, -157.3) | Orient: -1.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 220 | Time: 3.667s | Pos: (715.9, 182.8) | Vel: (-255.5, -157.3) | Orient: -1.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 221 | Time: 3.683s | Pos: (711.6, 180.2) | Vel: (-255.5, -157.3) | Orient: -1.62 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 222 | Time: 3.700s | Pos: (707.4, 177.6) | Vel: (-255.5, -157.3) | Orient: -1.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 223 | Time: 3.717s | Pos: (703.1, 175.0) | Vel: (-255.5, -157.3) | Orient: -1.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 224 | Time: 3.733s | Pos: (698.8, 172.3) | Vel: (-255.5, -157.3) | Orient: -1.72 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 225 | Time: 3.750s | Pos: (694.6, 169.7) | Vel: (-255.5, -157.3) | Orient: -1.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 226 | Time: 3.767s | Pos: (690.3, 167.1) | Vel: (-255.5, -157.3) | Orient: -1.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 227 | Time: 3.783s | Pos: (686.1, 164.5) | Vel: (-255.5, -157.3) | Orient: -1.82 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 228 | Time: 3.800s | Pos: (681.8, 161.9) | Vel: (-255.5, -157.3) | Orient: -1.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 229 | Time: 3.817s | Pos: (677.6, 159.2) | Vel: (-255.5, -157.3) | Orient: -1.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 230 | Time: 3.833s | Pos: (673.3, 156.6) | Vel: (-255.5, -157.3) | Orient: -1.92 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 231 | Time: 3.850s | Pos: (669.0, 154.0) | Vel: (-255.5, -157.3) | Orient: -1.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 232 | Time: 3.867s | Pos: (664.8, 151.4) | Vel: (-255.5, -157.3) | Orient: -1.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 233 | Time: 3.883s | Pos: (660.5, 148.8) | Vel: (-255.5, -157.3) | Orient: -2.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 234 | Time: 3.900s | Pos: (656.3, 146.1) | Vel: (-255.5, -157.3) | Orient: -2.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 235 | Time: 3.917s | Pos: (652.0, 143.5) | Vel: (-255.5, -157.3) | Orient: -2.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 236 | Time: 3.933s | Pos: (647.8, 140.9) | Vel: (-255.5, -157.3) | Orient: -2.12 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 237 | Time: 3.950s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 238 | Time: 3.967s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 239 | Time: 3.983s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 240 | Time: 4.000s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 241 | Time: 4.017s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 242 | Time: 4.033s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 243 | Time: 4.050s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 244 | Time: 4.067s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 245 | Time: 4.083s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 246 | Time: 4.100s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 247 | Time: 4.117s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 248 | Time: 4.133s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 249 | Time: 4.150s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 250 | Time: 4.167s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 251 | Time: 4.183s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 252 | Time: 4.200s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 253 | Time: 4.217s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 254 | Time: 4.233s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 255 | Time: 4.250s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 256 | Time: 4.267s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 257 | Time: 4.283s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 258 | Time: 4.300s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 259 | Time: 4.317s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 260 | Time: 4.333s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 261 | Time: 4.350s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 262 | Time: 4.367s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 263 | Time: 4.383s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 264 | Time: 4.400s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 265 | Time: 4.417s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 266 | Time: 4.433s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 267 | Time: 4.450s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 268 | Time: 4.467s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 269 | Time: 4.483s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 270 | Time: 4.500s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 271 | Time: 4.517s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 272 | Time: 4.533s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 273 | Time: 4.550s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 274 | Time: 4.567s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 275 | Time: 4.583s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 276 | Time: 4.600s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 277 | Time: 4.617s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 278 | Time: 4.633s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 279 | Time: 4.650s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 280 | Time: 4.667s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 281 | Time: 4.683s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 282 | Time: 4.700s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 283 | Time: 4.717s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 284 | Time: 4.733s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 285 | Time: 4.750s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 286 | Time: 4.767s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 287 | Time: 4.783s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 288 | Time: 4.800s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 289 | Time: 4.817s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 290 | Time: 4.833s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 291 | Time: 4.850s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 292 | Time: 4.867s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 293 | Time: 4.883s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 294 | Time: 4.900s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 295 | Time: 4.917s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 296 | Time: 4.933s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 297 | Time: 4.950s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 298 | Time: 4.967s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 299 | Time: 4.983s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 300 | Time: 5.000s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 301 | Time: 5.017s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 302 | Time: 5.033s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 303 | Time: 5.050s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 304 | Time: 5.067s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 305 | Time: 5.083s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 306 | Time: 5.100s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 307 | Time: 5.117s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 308 | Time: 5.133s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 309 | Time: 5.150s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 310 | Time: 5.167s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 311 | Time: 5.183s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 312 | Time: 5.200s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 313 | Time: 5.217s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 314 | Time: 5.233s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 315 | Time: 5.250s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 316 | Time: 5.267s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 317 | Time: 5.283s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 318 | Time: 5.300s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 319 | Time: 5.317s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 320 | Time: 5.333s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 321 | Time: 5.350s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 322 | Time: 5.367s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 323 | Time: 5.383s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 324 | Time: 5.400s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 325 | Time: 5.417s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 326 | Time: 5.433s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 327 | Time: 5.450s | Pos: (643.5, 138.3) | Vel: (-255.5, -157.3) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 328 | Time: 5.467s | Pos: (647.8, 140.9) | Vel: (255.5, 157.3) | Orient: -2.12 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
