Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: -2.26 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 164 | Time: 2.733s | Pos: (315.3, 306.4) | Vel: (246.1, -171.6) | Orient: -1.84 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 165 | Time: 2.750s | Pos: (319.4, 303.6) | Vel: (246.1, -171.6) | Orient: -1.80 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 166 | Time: 2.767s | Pos: (323.5, 300.7) | Vel: (246.1, -171.6) | Orient: -1.77 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 167 | Time: 2.783s | Pos: (327.6, 297.8) | Vel: (246.1, -171.6) | Orient: -1.74 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 168 | Time: 2.800s | Pos: (331.7, 295.0) | Vel: (246.1, -171.6) | Orient: -1.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 169 | Time: 2.817s | Pos: (335.8, 292.1) | Vel: (246.1, -171.6) | Orient: -1.67 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 170 | Time: 2.833s | Pos: (339.9, 289.3) | Vel: (246.1, -171.6) | Orient: -1.64 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 171 | Time: 2.850s | Pos: (344.0, 286.4) | Vel: (246.1, -171.6) | Orient: -1.60 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 172 | Time: 2.867s | Pos: (348.1, 283.5) | Vel: (246.1, -171.6) | Orient: -1.57 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 173 | Time: 2.883s | Pos: (352.2, 280.7) | Vel: (246.1, -171.6) | Orient: -1.54 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 174 | Time: 2.900s | Pos: (356.3, 277.8) | Vel: (246.1, -171.6) | Orient: -1.50 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 175 | Time: 2.917s | Pos: (360.4, 275.0) | Vel: (246.1, -171.6) | Orient: -1.47 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 176 | Time: 2.933s | Pos: (359.8, 279.9) | Vel: (-36.0, 297.8) | Orient: -1.50 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 177 | Time: 2.950s | Pos: (359.2, 284.9) | Vel: (-36.1, 297.8) | Orient: -1.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 178 | Time: 2.967s | Pos: (358.6, 289.8) | Vel: (-36.1, 297.8) | Orient: -1.57 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 179 | Time: 2.983s | Pos: (358.0, 294.8) | Vel: (-36.1, 297.8) | Orient: -1.60 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 180 | Time: 3.000s | Pos: (357.4, 299.8) | Vel: (-36.1, 297.8) | Orient: -1.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 181 | Time: 3.017s | Pos: (356.8, 304.7) | Vel: (-36.1, 297.8) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 182 | Time: 3.033s | Pos: (356.2, 309.7) | Vel: (-36.1, 297.8) | Orient: -1.70 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 183 | Time: 3.050s | Pos: (355.6, 314.7) | Vel: (-36.1, 297.8) | Orient: -1.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 184 | Time: 3.067s | Pos: (355.0, 319.6) | Vel: (-36.1, 297.8) | Orient: -1.77 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 185 | Time: 3.083s | Pos: (354.4, 324.6) | Vel: (-36.1, 297.8) | Orient: -1.80 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 186 | Time: 3.100s | Pos: (353.8, 329.6) | Vel: (-36.1, 297.8) | Orient: -1.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 187 | Time: 3.117s | Pos: (353.2, 334.5) | Vel: (-36.1, 297.8) | Orient: -1.87 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 188 | Time: 3.133s | Pos: (352.6, 339.5) | Vel: (-36.1, 297.8) | Orient: -1.90 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 189 | Time: 3.150s | Pos: (352.0, 344.4) | Vel: (-36.1, 297.8) | Orient: -1.94 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 190 | Time: 3.167s | Pos: (351.4, 349.4) | Vel: (-36.1, 297.8) | Orient: -1.97 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 191 | Time: 3.183s | Pos: (350.8, 354.4) | Vel: (-36.1, 297.8) | Orient: -2.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 192 | Time: 3.200s | Pos: (350.2, 359.3) | Vel: (-36.1, 297.8) | Orient: -2.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 193 | Time: 3.217s | Pos: (349.6, 364.3) | Vel: (-36.1, 297.8) | Orient: -2.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 194 | Time: 3.233s | Pos: (349.0, 369.3) | Vel: (-36.1, 297.8) | Orient: -2.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 195 | Time: 3.250s | Pos: (348.4, 374.2) | Vel: (-36.1, 297.8) | Orient: -2.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 196 | Time: 3.267s | Pos: (347.8, 379.2) | Vel: (-36.1, 297.8) | Orient: -2.17 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 197 | Time: 3.283s | Pos: (347.2, 384.2) | Vel: (-36.1, 297.8) | Orient: -2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 198 | Time: 3.300s | Pos: (346.6, 389.1) | Vel: (-36.1, 297.8) | Orient: -2.24 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 199 | Time: 3.317s | Pos: (346.0, 394.1) | Vel: (-36.1, 297.8) | Orient: -2.27 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 200 | Time: 3.333s | Pos: (345.4, 399.0) | Vel: (-36.1, 297.8) | Orient: -2.30 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 201 | Time: 3.350s | Pos: (344.8, 404.0) | Vel: (-36.1, 297.8) | Orient: -2.34 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 202 | Time: 3.367s | Pos: (344.2, 409.0) | Vel: (-36.1, 297.8) | Orient: -2.37 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 203 | Time: 3.383s | Pos: (343.5, 413.9) | Vel: (-36.1, 297.8) | Orient: -2.40 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 204 | Time: 3.400s | Pos: (342.9, 418.9) | Vel: (-36.1, 297.8) | Orient: -2.44 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 205 | Time: 3.417s | Pos: (342.3, 423.9) | Vel: (-36.1, 297.8) | Orient: -2.47 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 206 | Time: 3.433s | Pos: (341.7, 428.8) | Vel: (-36.1, 297.8) | Orient: -2.50 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 207 | Time: 3.450s | Pos: (341.1, 433.8) | Vel: (-36.1, 297.8) | Orient: -2.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 208 | Time: 3.467s | Pos: (340.5, 438.8) | Vel: (-36.1, 297.8) | Orient: -2.57 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 209 | Time: 3.483s | Pos: (339.9, 443.7) | Vel: (-36.1, 297.8) | Orient: -2.60 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 210 | Time: 3.500s | Pos: (339.3, 448.7) | Vel: (-36.1, 297.8) | Orient: -2.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 211 | Time: 3.517s | Pos: (338.7, 453.6) | Vel: (-36.1, 297.8) | Orient: -2.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 212 | Time: 3.533s | Pos: (338.1, 458.6) | Vel: (-36.1, 297.8) | Orient: -2.70 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 213 | Time: 3.550s | Pos: (337.5, 463.6) | Vel: (-36.1, 297.8) | Orient: -2.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 214 | Time: 3.567s | Pos: (336.9, 468.5) | Vel: (-36.1, 297.8) | Orient: -2.77 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 215 | Time: 3.583s | Pos: (336.3, 473.5) | Vel: (-36.1, 297.8) | Orient: -2.80 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 216 | Time: 3.600s | Pos: (335.7, 478.5) | Vel: (-36.1, 297.8) | Orient: -2.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 217 | Time: 3.617s | Pos: (335.1, 483.4) | Vel: (-36.1, 297.8) | Orient: -2.87 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 218 | Time: 3.633s | Pos: (334.5, 488.4) | Vel: (-36.1, 297.8) | Orient: -2.90 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 219 | Time: 3.650s | Pos: (333.9, 493.4) | Vel: (-36.1, 297.8) | Orient: -2.94 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 220 | Time: 3.667s | Pos: (333.3, 498.3) | Vel: (-36.1, 297.8) | Orient: -2.97 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 221 | Time: 3.683s | Pos: (332.7, 503.3) | Vel: (-36.1, 297.8) | Orient: -3.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 222 | Time: 3.700s | Pos: (332.1, 508.2) | Vel: (-36.1, 297.8) | Orient: -3.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 223 | Time: 3.717s | Pos: (331.5, 513.2) | Vel: (-36.1, 297.8) | Orient: -3.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 224 | Time: 3.733s | Pos: (330.9, 518.2) | Vel: (-36.1, 297.8) | Orient: -3.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 225 | Time: 3.750s | Pos: (335.9, 518.6) | Vel: (299.0, 24.6) | Orient: -3.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 226 | Time: 3.767s | Pos: (340.9, 519.0) | Vel: (299.0, 24.5) | Orient: 3.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 227 | Time: 3.783s | Pos: (345.9, 519.4) | Vel: (299.0, 24.5) | Orient: 3.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 228 | Time: 3.800s | Pos: (350.8, 519.8) | Vel: (299.0, 24.5) | Orient: 3.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 229 | Time: 3.817s | Pos: (355.8, 520.2) | Vel: (299.0, 24.5) | Orient: 3.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 230 | Time: 3.833s | Pos: (360.8, 520.6) | Vel: (299.0, 24.5) | Orient: 2.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 231 | Time: 3.850s | Pos: (365.8, 521.0) | Vel: (299.0, 24.5) | Orient: 2.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 232 | Time: 3.867s | Pos: (370.8, 521.4) | Vel: (299.0, 24.5) | Orient: 2.91 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 233 | Time: 3.883s | Pos: (375.8, 521.8) | Vel: (299.0, 24.5) | Orient: 2.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 234 | Time: 3.900s | Pos: (380.7, 522.3) | Vel: (299.0, 24.5) | Orient: 2.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 235 | Time: 3.917s | Pos: (385.7, 522.7) | Vel: (299.0, 24.5) | Orient: 2.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 236 | Time: 3.933s | Pos: (390.7, 523.1) | Vel: (299.0, 24.5) | Orient: 2.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 237 | Time: 3.950s | Pos: (395.7, 523.5) | Vel: (299.0, 24.5) | Orient: 2.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 238 | Time: 3.967s | Pos: (400.7, 523.9) | Vel: (299.0, 24.5) | Orient: 2.71 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 239 | Time: 3.983s | Pos: (405.7, 524.3) | Vel: (299.0, 24.5) | Orient: 2.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 240 | Time: 4.000s | Pos: (410.6, 524.7) | Vel: (299.0, 24.5) | Orient: 2.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 241 | Time: 4.017s | Pos: (415.6, 525.1) | Vel: (299.0, 24.5) | Orient: 2.61 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 242 | Time: 4.033s | Pos: (420.6, 525.5) | Vel: (299.0, 24.5) | Orient: 2.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 243 | Time: 4.050s | Pos: (425.6, 525.9) | Vel: (299.0, 24.5) | Orient: 2.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 244 | Time: 4.067s | Pos: (430.6, 526.3) | Vel: (299.0, 24.5) | Orient: 2.51 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 245 | Time: 4.083s | Pos: (435.6, 526.7) | Vel: (299.0, 24.5) | Orient: 2.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 246 | Time: 4.100s | Pos: (440.5, 527.1) | Vel: (299.0, 24.5) | Orient: 2.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 247 | Time: 4.117s | Pos: (445.5, 527.6) | Vel: (299.0, 24.5) | Orient: 2.41 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 248 | Time: 4.133s | Pos: (450.5, 528.0) | Vel: (299.0, 24.5) | Orient: 2.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 249 | Time: 4.150s | Pos: (455.5, 528.4) | Vel: (299.0, 24.5) | Orient: 2.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 250 | Time: 4.167s | Pos: (460.5, 528.8) | Vel: (299.0, 24.5) | Orient: 2.31 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 251 | Time: 4.183s | Pos: (465.5, 529.2) | Vel: (299.0, 24.5) | Orient: 2.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 252 | Time: 4.200s | Pos: (470.4, 529.6) | Vel: (299.0, 24.5) | Orient: 2.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 253 | Time: 4.217s | Pos: (475.4, 530.0) | Vel: (299.0, 24.5) | Orient: 2.21 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 254 | Time: 4.233s | Pos: (480.4, 530.4) | Vel: (299.0, 24.5) | Orient: 2.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 255 | Time: 4.250s | Pos: (485.4, 530.8) | Vel: (299.0, 24.5) | Orient: 2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 256 | Time: 4.267s | Pos: (490.4, 531.2) | Vel: (299.0, 24.5) | Orient: 2.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 257 | Time: 4.283s | Pos: (495.4, 531.6) | Vel: (299.0, 24.5) | Orient: 2.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 258 | Time: 4.300s | Pos: (500.3, 532.0) | Vel: (299.0, 24.5) | Orient: 2.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 259 | Time: 4.317s | Pos: (505.3, 532.4) | Vel: (299.0, 24.5) | Orient: 2.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 260 | Time: 4.333s | Pos: (510.3, 532.9) | Vel: (299.0, 24.5) | Orient: 1.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 261 | Time: 4.350s | Pos: (515.3, 533.3) | Vel: (299.0, 24.5) | Orient: 1.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 262 | Time: 4.367s | Pos: (520.3, 533.7) | Vel: (299.0, 24.5) | Orient: 1.91 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 263 | Time: 4.383s | Pos: (525.3, 534.1) | Vel: (299.0, 24.5) | Orient: 1.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 264 | Time: 4.400s | Pos: (530.2, 534.5) | Vel: (299.0, 24.5) | Orient: 1.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 265 | Time: 4.417s | Pos: (535.2, 534.9) | Vel: (299.0, 24.5) | Orient: 1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 266 | Time: 4.433s | Pos: (540.2, 535.3) | Vel: (299.0, 24.5) | Orient: 1.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 267 | Time: 4.450s | Pos: (545.2, 535.7) | Vel: (299.0, 24.5) | Orient: 1.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 268 | Time: 4.467s | Pos: (550.2, 536.1) | Vel: (299.0, 24.5) | Orient: 1.71 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 269 | Time: 4.483s | Pos: (555.2, 536.5) | Vel: (299.0, 24.5) | Orient: 1.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 270 | Time: 4.500s | Pos: (560.1, 536.9) | Vel: (299.0, 24.5) | Orient: 1.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 271 | Time: 4.517s | Pos: (565.1, 537.3) | Vel: (299.0, 24.5) | Orient: 1.61 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 272 | Time: 4.533s | Pos: (570.1, 537.7) | Vel: (299.0, 24.5) | Orient: 1.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 273 | Time: 4.550s | Pos: (575.1, 538.2) | Vel: (299.0, 24.5) | Orient: 1.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 274 | Time: 4.567s | Pos: (580.1, 538.6) | Vel: (299.0, 24.5) | Orient: 1.51 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 275 | Time: 4.583s | Pos: (585.1, 539.0) | Vel: (299.0, 24.5) | Orient: 1.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 276 | Time: 4.600s | Pos: (590.0, 539.4) | Vel: (299.0, 24.5) | Orient: 1.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 277 | Time: 4.617s | Pos: (595.0, 539.8) | Vel: (299.0, 24.5) | Orient: 1.41 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 278 | Time: 4.633s | Pos: (600.0, 540.2) | Vel: (299.0, 24.5) | Orient: 1.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 279 | Time: 4.650s | Pos: (605.0, 540.6) | Vel: (299.0, 24.5) | Orient: 1.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 280 | Time: 4.667s | Pos: (610.0, 541.0) | Vel: (299.0, 24.5) | Orient: 1.31 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 281 | Time: 4.683s | Pos: (615.0, 541.4) | Vel: (299.0, 24.5) | Orient: 1.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 282 | Time: 4.700s | Pos: (619.9, 541.8) | Vel: (299.0, 24.5) | Orient: 1.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 283 | Time: 4.717s | Pos: (624.9, 542.2) | Vel: (299.0, 24.5) | Orient: 1.21 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 284 | Time: 4.733s | Pos: (629.9, 542.6) | Vel: (299.0, 24.5) | Orient: 1.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 285 | Time: 4.750s | Pos: (634.9, 543.0) | Vel: (299.0, 24.5) | Orient: 1.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 286 | Time: 4.767s | Pos: (639.9, 543.5) | Vel: (299.0, 24.5) | Orient: 1.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 287 | Time: 4.783s | Pos: (644.9, 543.9) | Vel: (299.0, 24.5) | Orient: 1.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 288 | Time: 4.800s | Pos: (649.8, 544.3) | Vel: (299.0, 24.5) | Orient: 1.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 289 | Time: 4.817s | Pos: (654.8, 544.7) | Vel: (299.0, 24.5) | Orient: 1.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 290 | Time: 4.833s | Pos: (659.8, 545.1) | Vel: (299.0, 24.5) | Orient: 0.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 291 | Time: 4.850s | Pos: (664.8, 545.5) | Vel: (299.0, 24.5) | Orient: 0.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 292 | Time: 4.867s | Pos: (669.8, 545.9) | Vel: (299.0, 24.5) | Orient: 0.91 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 293 | Time: 4.883s | Pos: (674.8, 546.3) | Vel: (299.0, 24.5) | Orient: 0.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 294 | Time: 4.900s | Pos: (679.7, 546.7) | Vel: (299.0, 24.5) | Orient: 0.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 295 | Time: 4.917s | Pos: (684.7, 547.1) | Vel: (299.0, 24.5) | Orient: 0.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 296 | Time: 4.933s | Pos: (689.7, 547.5) | Vel: (299.0, 24.5) | Orient: 0.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 297 | Time: 4.950s | Pos: (694.7, 547.9) | Vel: (299.0, 24.5) | Orient: 0.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 298 | Time: 4.967s | Pos: (699.7, 548.4) | Vel: (299.0, 24.5) | Orient: 0.71 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
