Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 2.35 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 164 | Time: 2.733s | Pos: (153.3, 541.4) | Vel: (-279.6, 104.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.4 | Score: 0
Step 165 | Time: 2.750s | Pos: (148.6, 543.1) | Vel: (-279.6, 104.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.4 | Score: 0
Step 166 | Time: 2.767s | Pos: (144.0, 544.9) | Vel: (-279.5, 104.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.3 | Score: 0
Step 167 | Time: 2.783s | Pos: (139.3, 546.6) | Vel: (-279.5, 104.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.3 | Score: 0
Step 168 | Time: 2.800s | Pos: (134.7, 548.3) | Vel: (-279.5, 104.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.2 | Score: 0
Step 169 | Time: 2.817s | Pos: (130.0, 550.1) | Vel: (-279.4, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.2 | Score: 0
Step 170 | Time: 2.833s | Pos: (125.3, 551.8) | Vel: (-279.4, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.2 | Score: 0
Step 171 | Time: 2.850s | Pos: (120.7, 553.5) | Vel: (-279.4, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.1 | Score: 0
Step 172 | Time: 2.867s | Pos: (116.0, 555.3) | Vel: (-279.3, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.1 | Score: 0
Step 173 | Time: 2.883s | Pos: (111.4, 557.0) | Vel: (-279.3, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.1 | Score: 0
Step 174 | Time: 2.900s | Pos: (106.7, 558.7) | Vel: (-279.3, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.0 | Score: 0
Step 175 | Time: 2.917s | Pos: (102.1, 560.5) | Vel: (-279.2, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.0 | Score: 0
Step 176 | Time: 2.933s | Pos: (97.4, 562.2) | Vel: (-279.2, 104.1) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 298.0 | Score: 0
Step 177 | Time: 2.950s | Pos: (92.8, 564.0) | Vel: (-279.2, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.9 | Score: 0
Step 178 | Time: 2.967s | Pos: (88.1, 565.7) | Vel: (-279.1, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.9 | Score: 0
Step 179 | Time: 2.983s | Pos: (83.5, 567.4) | Vel: (-279.1, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.8 | Score: 0
Step 180 | Time: 3.000s | Pos: (78.8, 569.2) | Vel: (-279.1, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.8 | Score: 0
Step 181 | Time: 3.017s | Pos: (74.2, 570.9) | Vel: (-279.0, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.8 | Score: 0
Step 182 | Time: 3.033s | Pos: (69.5, 572.6) | Vel: (-279.0, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.7 | Score: 0
Step 183 | Time: 3.050s | Pos: (64.9, 574.4) | Vel: (-278.9, 104.0) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.7 | Score: 0
Step 184 | Time: 3.067s | Pos: (60.2, 576.1) | Vel: (-278.9, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.7 | Score: 0
Step 185 | Time: 3.083s | Pos: (55.6, 577.8) | Vel: (-278.9, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.6 | Score: 0
Step 186 | Time: 3.100s | Pos: (50.9, 579.5) | Vel: (-278.8, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.6 | Score: 0
Step 187 | Time: 3.117s | Pos: (46.3, 581.3) | Vel: (-278.8, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.5 | Score: 0
Step 188 | Time: 3.133s | Pos: (41.6, 583.0) | Vel: (-278.8, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.5 | Score: 0
Step 189 | Time: 3.150s | Pos: (37.0, 584.7) | Vel: (-278.7, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.5 | Score: 0
Step 190 | Time: 3.167s | Pos: (32.3, 586.5) | Vel: (-278.7, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.4 | Score: 0
Step 191 | Time: 3.183s | Pos: (27.7, 588.2) | Vel: (-278.7, 103.9) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.4 | Score: 0
Step 192 | Time: 3.200s | Pos: (23.0, 589.9) | Vel: (-278.6, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.4 | Score: 0
Step 193 | Time: 3.217s | Pos: (18.4, 591.7) | Vel: (-278.6, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.3 | Score: 0
Step 194 | Time: 3.233s | Pos: (13.8, 593.4) | Vel: (-278.6, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.3 | Score: 0
Step 195 | Time: 3.250s | Pos: (9.1, 595.1) | Vel: (-278.5, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.3 | Score: 0
Step 196 | Time: 3.267s | Pos: (4.5, 596.9) | Vel: (-278.5, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.2 | Score: 0
Step 197 | Time: 3.283s | Pos: (0.0, 598.6) | Vel: (-278.5, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.2 | Score: 0
Step 198 | Time: 3.300s | Pos: (0.0, 600.3) | Vel: (-278.4, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.1 | Score: 0
Step 199 | Time: 3.317s | Pos: (0.0, 602.0) | Vel: (-278.4, 103.8) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.1 | Score: 0
Step 200 | Time: 3.333s | Pos: (0.0, 603.8) | Vel: (-278.4, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.1 | Score: 0
Step 201 | Time: 3.350s | Pos: (0.0, 605.5) | Vel: (-278.3, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.0 | Score: 0
Step 202 | Time: 3.367s | Pos: (0.0, 607.2) | Vel: (-278.3, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.0 | Score: 0
Step 203 | Time: 3.383s | Pos: (0.0, 609.0) | Vel: (-278.3, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 297.0 | Score: 0
Step 204 | Time: 3.400s | Pos: (0.0, 610.7) | Vel: (-278.2, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.9 | Score: 0
Step 205 | Time: 3.417s | Pos: (0.0, 612.4) | Vel: (-278.2, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.9 | Score: 0
Step 206 | Time: 3.433s | Pos: (0.0, 614.1) | Vel: (-278.2, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.8 | Score: 0
Step 207 | Time: 3.450s | Pos: (0.0, 615.9) | Vel: (-278.1, 103.7) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.8 | Score: 0
Step 208 | Time: 3.467s | Pos: (0.0, 617.6) | Vel: (-278.1, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.8 | Score: 0
Step 209 | Time: 3.483s | Pos: (0.0, 619.3) | Vel: (-278.1, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.7 | Score: 0
Step 210 | Time: 3.500s | Pos: (0.0, 621.1) | Vel: (-278.0, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.7 | Score: 0
Step 211 | Time: 3.517s | Pos: (0.0, 622.8) | Vel: (-278.0, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.7 | Score: 0
Step 212 | Time: 3.533s | Pos: (0.0, 624.5) | Vel: (-277.9, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.6 | Score: 0
Step 213 | Time: 3.550s | Pos: (0.0, 626.2) | Vel: (-277.9, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.6 | Score: 0
Step 214 | Time: 3.567s | Pos: (0.0, 628.0) | Vel: (-277.9, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.6 | Score: 0
Step 215 | Time: 3.583s | Pos: (0.0, 629.7) | Vel: (-277.8, 103.6) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.5 | Score: 0
Step 216 | Time: 3.600s | Pos: (0.0, 631.4) | Vel: (-277.8, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.5 | Score: 0
Step 217 | Time: 3.617s | Pos: (0.0, 633.1) | Vel: (-277.8, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.4 | Score: 0
Step 218 | Time: 3.633s | Pos: (0.0, 634.9) | Vel: (-277.7, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.4 | Score: 0
Step 219 | Time: 3.650s | Pos: (0.0, 636.6) | Vel: (-277.7, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.4 | Score: 0
Step 220 | Time: 3.667s | Pos: (0.0, 638.3) | Vel: (-277.7, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.3 | Score: 0
Step 221 | Time: 3.683s | Pos: (0.0, 640.0) | Vel: (-277.6, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.3 | Score: 0
Step 222 | Time: 3.700s | Pos: (0.0, 641.8) | Vel: (-277.6, 103.5) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.3 | Score: 0
Step 223 | Time: 3.717s | Pos: (0.0, 643.5) | Vel: (-277.6, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.2 | Score: 0
Step 224 | Time: 3.733s | Pos: (0.0, 645.2) | Vel: (-277.5, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.2 | Score: 0
Step 225 | Time: 3.750s | Pos: (0.0, 646.9) | Vel: (-277.5, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.1 | Score: 0
Step 226 | Time: 3.767s | Pos: (0.0, 648.7) | Vel: (-277.5, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.1 | Score: 0
Step 227 | Time: 3.783s | Pos: (0.0, 650.4) | Vel: (-277.4, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.1 | Score: 0
Step 228 | Time: 3.800s | Pos: (0.0, 652.1) | Vel: (-277.4, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.0 | Score: 0
Step 229 | Time: 3.817s | Pos: (0.0, 653.8) | Vel: (-277.4, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.0 | Score: 0
Step 230 | Time: 3.833s | Pos: (0.0, 655.5) | Vel: (-277.3, 103.4) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 296.0 | Score: 0
Step 231 | Time: 3.850s | Pos: (0.0, 657.3) | Vel: (-277.3, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.9 | Score: 0
Step 232 | Time: 3.867s | Pos: (0.0, 659.0) | Vel: (-277.3, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.9 | Score: 0
Step 233 | Time: 3.883s | Pos: (0.0, 660.7) | Vel: (-277.2, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.9 | Score: 0
Step 234 | Time: 3.900s | Pos: (0.0, 662.4) | Vel: (-277.2, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.8 | Score: 0
Step 235 | Time: 3.917s | Pos: (0.0, 664.2) | Vel: (-277.2, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.8 | Score: 0
Step 236 | Time: 3.933s | Pos: (0.0, 665.9) | Vel: (-277.1, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.7 | Score: 0
Step 237 | Time: 3.950s | Pos: (0.0, 667.6) | Vel: (-277.1, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.7 | Score: 0
Step 238 | Time: 3.967s | Pos: (0.0, 669.3) | Vel: (-277.1, 103.3) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.7 | Score: 0
Step 239 | Time: 3.983s | Pos: (0.0, 671.0) | Vel: (-277.0, 103.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.6 | Score: 0
Step 240 | Time: 4.000s | Pos: (0.0, 672.8) | Vel: (-277.0, 103.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.6 | Score: 0
Step 241 | Time: 4.017s | Pos: (0.0, 674.5) | Vel: (-277.0, 103.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.6 | Score: 0
Step 242 | Time: 4.033s | Pos: (0.0, 676.2) | Vel: (-276.9, 103.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.5 | Score: 0
Step 243 | Time: 4.050s | Pos: (0.0, 677.9) | Vel: (-276.9, 103.2) | Orient: 2.78 rad | AngVel: 0.00 | Speed: 295.5 | Score: 0
Step 244 | Time: 4.067s | Pos: (5.0, 677.5) | Vel: (299.0, -24.7) | Orient: 2.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 245 | Time: 4.083s | Pos: (10.0, 677.1) | Vel: (299.0, -24.7) | Orient: 2.72 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 246 | Time: 4.100s | Pos: (14.9, 676.7) | Vel: (299.0, -24.7) | Orient: 2.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 247 | Time: 4.117s | Pos: (19.9, 676.3) | Vel: (299.0, -24.7) | Orient: 2.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 248 | Time: 4.133s | Pos: (24.9, 675.9) | Vel: (299.0, -24.7) | Orient: 2.62 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 249 | Time: 4.150s | Pos: (29.9, 675.5) | Vel: (299.0, -24.7) | Orient: 2.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 250 | Time: 4.167s | Pos: (34.9, 675.0) | Vel: (299.0, -24.7) | Orient: 2.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 251 | Time: 4.183s | Pos: (39.9, 674.6) | Vel: (299.0, -24.7) | Orient: 2.52 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 252 | Time: 4.200s | Pos: (44.8, 674.2) | Vel: (299.0, -24.7) | Orient: 2.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 253 | Time: 4.217s | Pos: (49.8, 673.8) | Vel: (299.0, -24.7) | Orient: 2.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 254 | Time: 4.233s | Pos: (54.8, 673.4) | Vel: (299.0, -24.7) | Orient: 2.42 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 255 | Time: 4.250s | Pos: (59.8, 673.0) | Vel: (299.0, -24.7) | Orient: 2.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 256 | Time: 4.267s | Pos: (64.8, 672.6) | Vel: (299.0, -24.7) | Orient: 2.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 257 | Time: 4.283s | Pos: (69.8, 672.2) | Vel: (299.0, -24.7) | Orient: 2.32 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 258 | Time: 4.300s | Pos: (74.7, 671.7) | Vel: (299.0, -24.7) | Orient: 2.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 259 | Time: 4.317s | Pos: (79.7, 671.3) | Vel: (299.0, -24.7) | Orient: 2.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 260 | Time: 4.333s | Pos: (84.7, 670.9) | Vel: (299.0, -24.7) | Orient: 2.22 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 261 | Time: 4.350s | Pos: (89.7, 670.5) | Vel: (299.0, -24.7) | Orient: 2.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 262 | Time: 4.367s | Pos: (94.7, 670.1) | Vel: (299.0, -24.7) | Orient: 2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 263 | Time: 4.383s | Pos: (99.7, 669.7) | Vel: (299.0, -24.7) | Orient: 2.12 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 264 | Time: 4.400s | Pos: (104.6, 669.3) | Vel: (299.0, -24.7) | Orient: 2.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 265 | Time: 4.417s | Pos: (109.6, 668.9) | Vel: (299.0, -24.7) | Orient: 2.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 266 | Time: 4.433s | Pos: (114.6, 668.4) | Vel: (299.0, -24.7) | Orient: 2.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 267 | Time: 4.450s | Pos: (119.6, 668.0) | Vel: (299.0, -24.7) | Orient: 1.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 268 | Time: 4.467s | Pos: (124.6, 667.6) | Vel: (299.0, -24.7) | Orient: 1.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 269 | Time: 4.483s | Pos: (129.6, 667.2) | Vel: (299.0, -24.7) | Orient: 1.92 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 270 | Time: 4.500s | Pos: (134.5, 666.8) | Vel: (299.0, -24.7) | Orient: 1.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 271 | Time: 4.517s | Pos: (139.5, 666.4) | Vel: (299.0, -24.7) | Orient: 1.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 272 | Time: 4.533s | Pos: (144.5, 666.0) | Vel: (299.0, -24.7) | Orient: 1.82 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 273 | Time: 4.550s | Pos: (149.5, 665.6) | Vel: (299.0, -24.7) | Orient: 1.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 274 | Time: 4.567s | Pos: (154.5, 665.1) | Vel: (299.0, -24.7) | Orient: 1.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 275 | Time: 4.583s | Pos: (159.5, 664.7) | Vel: (299.0, -24.7) | Orient: 1.72 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 276 | Time: 4.600s | Pos: (164.4, 664.3) | Vel: (299.0, -24.7) | Orient: 1.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 277 | Time: 4.617s | Pos: (169.4, 663.9) | Vel: (299.0, -24.7) | Orient: 1.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 278 | Time: 4.633s | Pos: (174.4, 663.5) | Vel: (299.0, -24.7) | Orient: 1.62 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 279 | Time: 4.650s | Pos: (179.4, 663.1) | Vel: (299.0, -24.7) | Orient: 1.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 280 | Time: 4.667s | Pos: (184.4, 662.7) | Vel: (299.0, -24.7) | Orient: 1.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 281 | Time: 4.683s | Pos: (189.4, 662.3) | Vel: (299.0, -24.7) | Orient: 1.52 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 282 | Time: 4.700s | Pos: (194.3, 661.9) | Vel: (299.0, -24.7) | Orient: 1.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 283 | Time: 4.717s | Pos: (199.3, 661.4) | Vel: (299.0, -24.7) | Orient: 1.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 284 | Time: 4.733s | Pos: (204.3, 661.0) | Vel: (299.0, -24.7) | Orient: 1.42 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 285 | Time: 4.750s | Pos: (209.3, 660.6) | Vel: (299.0, -24.7) | Orient: 1.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 286 | Time: 4.767s | Pos: (214.3, 660.2) | Vel: (299.0, -24.7) | Orient: 1.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 287 | Time: 4.783s | Pos: (219.3, 659.8) | Vel: (299.0, -24.7) | Orient: 1.32 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 288 | Time: 4.800s | Pos: (224.2, 659.4) | Vel: (299.0, -24.7) | Orient: 1.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 289 | Time: 4.817s | Pos: (229.2, 659.0) | Vel: (299.0, -24.7) | Orient: 1.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 290 | Time: 4.833s | Pos: (234.2, 658.6) | Vel: (299.0, -24.7) | Orient: 1.22 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 291 | Time: 4.850s | Pos: (239.2, 658.1) | Vel: (299.0, -24.7) | Orient: 1.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 292 | Time: 4.867s | Pos: (244.2, 657.7) | Vel: (299.0, -24.7) | Orient: 1.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 293 | Time: 4.883s | Pos: (249.1, 657.3) | Vel: (299.0, -24.7) | Orient: 1.12 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 294 | Time: 4.900s | Pos: (254.1, 656.9) | Vel: (299.0, -24.7) | Orient: 1.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 295 | Time: 4.917s | Pos: (259.1, 656.5) | Vel: (299.0, -24.7) | Orient: 1.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 296 | Time: 4.933s | Pos: (264.1, 656.1) | Vel: (299.0, -24.7) | Orient: 1.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 297 | Time: 4.950s | Pos: (269.1, 655.7) | Vel: (299.0, -24.7) | Orient: 0.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 298 | Time: 4.967s | Pos: (274.1, 655.3) | Vel: (299.0, -24.7) | Orient: 0.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 299 | Time: 4.983s | Pos: (279.0, 654.8) | Vel: (299.0, -24.7) | Orient: 0.92 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 300 | Time: 5.000s | Pos: (284.0, 654.4) | Vel: (299.0, -24.7) | Orient: 0.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 301 | Time: 5.017s | Pos: (289.0, 654.0) | Vel: (299.0, -24.7) | Orient: 0.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 302 | Time: 5.033s | Pos: (294.0, 653.6) | Vel: (299.0, -24.7) | Orient: 0.82 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 303 | Time: 5.050s | Pos: (299.0, 653.2) | Vel: (299.0, -24.7) | Orient: 0.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 304 | Time: 5.067s | Pos: (304.0, 652.8) | Vel: (299.0, -24.7) | Orient: 0.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 305 | Time: 5.083s | Pos: (308.9, 652.4) | Vel: (299.0, -24.7) | Orient: 0.72 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 306 | Time: 5.100s | Pos: (313.9, 652.0) | Vel: (299.0, -24.7) | Orient: 0.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 307 | Time: 5.117s | Pos: (318.9, 651.5) | Vel: (299.0, -24.7) | Orient: 0.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 308 | Time: 5.133s | Pos: (323.9, 651.1) | Vel: (299.0, -24.7) | Orient: 0.62 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 309 | Time: 5.150s | Pos: (328.9, 650.7) | Vel: (299.0, -24.7) | Orient: 0.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 310 | Time: 5.167s | Pos: (333.9, 650.3) | Vel: (299.0, -24.7) | Orient: 0.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 311 | Time: 5.183s | Pos: (338.8, 649.9) | Vel: (299.0, -24.7) | Orient: 0.52 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 312 | Time: 5.200s | Pos: (343.8, 649.5) | Vel: (299.0, -24.7) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 313 | Time: 5.217s | Pos: (348.8, 649.1) | Vel: (299.0, -24.7) | Orient: 0.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 314 | Time: 5.233s | Pos: (353.8, 648.7) | Vel: (299.0, -24.7) | Orient: 0.42 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 315 | Time: 5.250s | Pos: (358.8, 648.3) | Vel: (299.0, -24.7) | Orient: 0.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 316 | Time: 5.267s | Pos: (363.8, 647.8) | Vel: (299.0, -24.7) | Orient: 0.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 317 | Time: 5.283s | Pos: (368.7, 647.4) | Vel: (299.0, -24.7) | Orient: 0.32 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 318 | Time: 5.300s | Pos: (373.7, 647.0) | Vel: (299.0, -24.7) | Orient: 0.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 319 | Time: 5.317s | Pos: (378.7, 646.6) | Vel: (299.0, -24.7) | Orient: 0.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 320 | Time: 5.333s | Pos: (383.7, 646.2) | Vel: (299.0, -24.7) | Orient: 0.22 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 321 | Time: 5.350s | Pos: (388.7, 645.8) | Vel: (299.0, -24.7) | Orient: 0.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 322 | Time: 5.367s | Pos: (393.7, 645.4) | Vel: (299.0, -24.7) | Orient: 0.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 323 | Time: 5.383s | Pos: (398.6, 645.0) | Vel: (299.0, -24.7) | Orient: 0.12 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 324 | Time: 5.400s | Pos: (403.6, 644.5) | Vel: (299.0, -24.7) | Orient: 0.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 325 | Time: 5.417s | Pos: (408.6, 644.1) | Vel: (299.0, -24.7) | Orient: 0.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 326 | Time: 5.433s | Pos: (413.6, 643.7) | Vel: (299.0, -24.7) | Orient: 0.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 327 | Time: 5.450s | Pos: (418.6, 643.3) | Vel: (299.0, -24.7) | Orient: -0.02 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
