Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 0.74 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 376 | Time: 6.267s | Pos: (742.2, 143.1) | Vel: (300.0, 2.6) | Orient: -1.97 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 377 | Time: 6.283s | Pos: (747.2, 143.1) | Vel: (300.0, 2.6) | Orient: -1.93 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 378 | Time: 6.300s | Pos: (752.2, 143.2) | Vel: (300.0, 2.6) | Orient: -1.90 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 379 | Time: 6.317s | Pos: (757.2, 143.2) | Vel: (300.0, 2.6) | Orient: -1.87 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 380 | Time: 6.333s | Pos: (762.2, 143.2) | Vel: (300.0, 2.6) | Orient: -1.83 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 381 | Time: 6.350s | Pos: (767.2, 143.3) | Vel: (300.0, 2.6) | Orient: -1.80 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 382 | Time: 6.367s | Pos: (772.2, 143.3) | Vel: (300.0, 2.6) | Orient: -1.77 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 383 | Time: 6.383s | Pos: (777.2, 143.4) | Vel: (300.0, 2.6) | Orient: -1.73 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 384 | Time: 6.400s | Pos: (782.2, 143.4) | Vel: (300.0, 2.6) | Orient: -1.70 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 385 | Time: 6.417s | Pos: (787.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.67 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 386 | Time: 6.433s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 387 | Time: 6.450s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 388 | Time: 6.467s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 389 | Time: 6.483s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 390 | Time: 6.500s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 391 | Time: 6.517s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 392 | Time: 6.533s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 393 | Time: 6.550s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 394 | Time: 6.567s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 395 | Time: 6.583s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 396 | Time: 6.600s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 397 | Time: 6.617s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 398 | Time: 6.633s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 399 | Time: 6.650s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 400 | Time: 6.667s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 401 | Time: 6.683s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 402 | Time: 6.700s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 403 | Time: 6.717s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 404 | Time: 6.733s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 405 | Time: 6.750s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 406 | Time: 6.767s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 407 | Time: 6.783s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 408 | Time: 6.800s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 409 | Time: 6.817s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 410 | Time: 6.833s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 411 | Time: 6.850s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 412 | Time: 6.867s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 413 | Time: 6.883s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 414 | Time: 6.900s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 415 | Time: 6.917s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 416 | Time: 6.933s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 417 | Time: 6.950s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 418 | Time: 6.967s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 419 | Time: 6.983s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 420 | Time: 7.000s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 421 | Time: 7.017s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 422 | Time: 7.033s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 423 | Time: 7.050s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 424 | Time: 7.067s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 425 | Time: 7.083s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 426 | Time: 7.100s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 427 | Time: 7.117s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 428 | Time: 7.133s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 429 | Time: 7.150s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 430 | Time: 7.167s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 431 | Time: 7.183s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 432 | Time: 7.200s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 433 | Time: 7.217s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 434 | Time: 7.233s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 435 | Time: 7.250s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 436 | Time: 7.267s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 437 | Time: 7.283s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 438 | Time: 7.300s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 439 | Time: 7.317s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 440 | Time: 7.333s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 441 | Time: 7.350s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 442 | Time: 7.367s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 443 | Time: 7.383s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 444 | Time: 7.400s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 445 | Time: 7.417s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 446 | Time: 7.433s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 447 | Time: 7.450s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 448 | Time: 7.467s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 449 | Time: 7.483s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 450 | Time: 7.500s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 451 | Time: 7.517s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 452 | Time: 7.533s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 453 | Time: 7.550s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 454 | Time: 7.567s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 455 | Time: 7.583s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 456 | Time: 7.600s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 457 | Time: 7.617s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 458 | Time: 7.633s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 459 | Time: 7.650s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 460 | Time: 7.667s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 461 | Time: 7.683s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 462 | Time: 7.700s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 463 | Time: 7.717s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 464 | Time: 7.733s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 465 | Time: 7.750s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 466 | Time: 7.767s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 467 | Time: 7.783s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 468 | Time: 7.800s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 469 | Time: 7.817s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 470 | Time: 7.833s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 471 | Time: 7.850s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 472 | Time: 7.867s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 473 | Time: 7.883s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 474 | Time: 7.900s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 475 | Time: 7.917s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 476 | Time: 7.933s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 477 | Time: 7.950s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 478 | Time: 7.967s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 479 | Time: 7.983s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 480 | Time: 8.000s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 481 | Time: 8.017s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 482 | Time: 8.033s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 483 | Time: 8.050s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 484 | Time: 8.067s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 485 | Time: 8.083s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 486 | Time: 8.100s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 487 | Time: 8.117s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 488 | Time: 8.133s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 489 | Time: 8.150s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 490 | Time: 8.167s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 491 | Time: 8.183s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 492 | Time: 8.200s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 493 | Time: 8.217s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 494 | Time: 8.233s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 495 | Time: 8.250s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 496 | Time: 8.267s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 497 | Time: 8.283s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 498 | Time: 8.300s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 499 | Time: 8.317s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 500 | Time: 8.333s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 501 | Time: 8.350s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 502 | Time: 8.367s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 503 | Time: 8.383s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 504 | Time: 8.400s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 505 | Time: 8.417s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 506 | Time: 8.433s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 507 | Time: 8.450s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 508 | Time: 8.467s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 509 | Time: 8.483s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 510 | Time: 8.500s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 511 | Time: 8.517s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 512 | Time: 8.533s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 513 | Time: 8.550s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 514 | Time: 8.567s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 515 | Time: 8.583s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 516 | Time: 8.600s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 517 | Time: 8.617s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 518 | Time: 8.633s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 519 | Time: 8.650s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 520 | Time: 8.667s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 521 | Time: 8.683s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 522 | Time: 8.700s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 523 | Time: 8.717s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 524 | Time: 8.733s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 525 | Time: 8.750s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 526 | Time: 8.767s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 527 | Time: 8.783s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 528 | Time: 8.800s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 529 | Time: 8.817s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 530 | Time: 8.833s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 531 | Time: 8.850s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 532 | Time: 8.867s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 533 | Time: 8.883s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 534 | Time: 8.900s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 535 | Time: 8.917s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 536 | Time: 8.933s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 537 | Time: 8.950s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 538 | Time: 8.967s | Pos: (792.2, 143.5) | Vel: (300.0, 2.6) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 539 | Time: 8.983s | Pos: (787.2, 143.5) | Vel: (-300.0, -2.6) | Orient: -1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
