Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: -2.16 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0 | ActiveShapes: 0
Step 144 | Time: 2.400s | Pos: (858.7, 550.5) | Vel: (-219.8, -204.1) | Orient: -0.23 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 145 | Time: 2.417s | Pos: (855.0, 547.1) | Vel: (-219.8, -204.1) | Orient: -0.26 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 146 | Time: 2.433s | Pos: (851.3, 543.7) | Vel: (-219.8, -204.1) | Orient: -0.29 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 147 | Time: 2.450s | Pos: (847.7, 540.3) | Vel: (-219.8, -204.1) | Orient: -0.33 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 148 | Time: 2.467s | Pos: (844.0, 536.9) | Vel: (-219.8, -204.1) | Orient: -0.36 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 149 | Time: 2.483s | Pos: (840.4, 533.5) | Vel: (-219.8, -204.1) | Orient: -0.39 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 150 | Time: 2.500s | Pos: (836.7, 530.1) | Vel: (-219.8, -204.1) | Orient: -0.43 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 151 | Time: 2.517s | Pos: (833.0, 526.7) | Vel: (-219.8, -204.1) | Orient: -0.46 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 152 | Time: 2.533s | Pos: (829.4, 523.3) | Vel: (-219.8, -204.1) | Orient: -0.49 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 153 | Time: 2.550s | Pos: (825.7, 519.9) | Vel: (-219.8, -204.1) | Orient: -0.53 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 154 | Time: 2.567s | Pos: (822.0, 516.5) | Vel: (-219.8, -204.1) | Orient: -0.56 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 155 | Time: 2.583s | Pos: (818.4, 513.1) | Vel: (-219.8, -204.1) | Orient: -0.59 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 156 | Time: 2.600s | Pos: (814.7, 509.7) | Vel: (-219.8, -204.1) | Orient: -0.63 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 157 | Time: 2.617s | Pos: (811.0, 506.3) | Vel: (-219.8, -204.1) | Orient: -0.66 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 158 | Time: 2.633s | Pos: (807.4, 502.9) | Vel: (-219.8, -204.1) | Orient: -0.69 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 159 | Time: 2.650s | Pos: (803.7, 499.5) | Vel: (-219.8, -204.1) | Orient: -0.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 160 | Time: 2.667s | Pos: (800.0, 496.1) | Vel: (-219.8, -204.1) | Orient: -0.76 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 161 | Time: 2.683s | Pos: (796.4, 492.7) | Vel: (-219.8, -204.1) | Orient: -0.79 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 162 | Time: 2.700s | Pos: (792.7, 489.3) | Vel: (-219.8, -204.1) | Orient: -0.83 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 163 | Time: 2.717s | Pos: (789.1, 485.9) | Vel: (-219.8, -204.1) | Orient: -0.86 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 164 | Time: 2.733s | Pos: (785.4, 482.5) | Vel: (-219.8, -204.1) | Orient: -0.89 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 165 | Time: 2.750s | Pos: (781.7, 479.1) | Vel: (-219.8, -204.1) | Orient: -0.93 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 166 | Time: 2.767s | Pos: (778.1, 475.7) | Vel: (-219.8, -204.1) | Orient: -0.96 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 167 | Time: 2.783s | Pos: (774.4, 472.3) | Vel: (-219.8, -204.1) | Orient: -0.99 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 168 | Time: 2.800s | Pos: (770.7, 468.9) | Vel: (-219.8, -204.1) | Orient: -1.03 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 169 | Time: 2.817s | Pos: (767.1, 465.5) | Vel: (-219.8, -204.1) | Orient: -1.06 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 170 | Time: 2.833s | Pos: (763.4, 462.1) | Vel: (-219.8, -204.1) | Orient: -1.09 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 171 | Time: 2.850s | Pos: (759.7, 458.7) | Vel: (-219.8, -204.1) | Orient: -1.13 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 172 | Time: 2.867s | Pos: (756.1, 455.3) | Vel: (-219.8, -204.1) | Orient: -1.16 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 173 | Time: 2.883s | Pos: (752.4, 451.9) | Vel: (-219.8, -204.1) | Orient: -1.19 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 174 | Time: 2.900s | Pos: (748.8, 448.5) | Vel: (-219.8, -204.1) | Orient: -1.23 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 175 | Time: 2.917s | Pos: (745.1, 445.1) | Vel: (-219.8, -204.1) | Orient: -1.26 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 176 | Time: 2.933s | Pos: (741.4, 441.7) | Vel: (-219.8, -204.1) | Orient: -1.29 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 177 | Time: 2.950s | Pos: (737.8, 438.2) | Vel: (-219.8, -204.1) | Orient: -1.33 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 178 | Time: 2.967s | Pos: (734.1, 434.8) | Vel: (-219.8, -204.1) | Orient: -1.36 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 179 | Time: 2.983s | Pos: (730.4, 431.4) | Vel: (-219.8, -204.1) | Orient: -1.39 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 180 | Time: 3.000s | Pos: (726.8, 428.0) | Vel: (-219.8, -204.1) | Orient: -1.43 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 181 | Time: 3.017s | Pos: (723.1, 424.6) | Vel: (-219.8, -204.1) | Orient: -1.46 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 2
Step 182 | Time: 3.033s | Pos: (719.4, 421.2) | Vel: (-219.8, -204.1) | Orient: -1.49 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 183 | Time: 3.050s | Pos: (715.8, 417.8) | Vel: (-219.8, -204.1) | Orient: -1.53 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 184 | Time: 3.067s | Pos: (712.1, 414.4) | Vel: (-219.8, -204.1) | Orient: -1.56 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 185 | Time: 3.083s | Pos: (708.4, 411.0) | Vel: (-219.8, -204.1) | Orient: -1.59 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 186 | Time: 3.100s | Pos: (704.8, 407.6) | Vel: (-219.8, -204.1) | Orient: -1.63 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 187 | Time: 3.117s | Pos: (701.1, 404.2) | Vel: (-219.8, -204.1) | Orient: -1.66 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 188 | Time: 3.133s | Pos: (697.5, 400.8) | Vel: (-219.8, -204.1) | Orient: -1.69 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 189 | Time: 3.150s | Pos: (693.8, 397.4) | Vel: (-219.8, -204.1) | Orient: -1.73 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 190 | Time: 3.167s | Pos: (690.1, 394.0) | Vel: (-219.8, -204.1) | Orient: -1.76 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 191 | Time: 3.183s | Pos: (686.5, 390.6) | Vel: (-219.8, -204.1) | Orient: -1.79 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 192 | Time: 3.200s | Pos: (682.8, 387.2) | Vel: (-219.8, -204.1) | Orient: -1.83 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 193 | Time: 3.217s | Pos: (679.1, 383.8) | Vel: (-219.8, -204.1) | Orient: -1.86 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 194 | Time: 3.233s | Pos: (675.5, 380.4) | Vel: (-219.8, -204.1) | Orient: -1.89 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 195 | Time: 3.250s | Pos: (671.8, 377.0) | Vel: (-219.8, -204.1) | Orient: -1.93 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 196 | Time: 3.267s | Pos: (668.1, 373.6) | Vel: (-219.8, -204.1) | Orient: -1.96 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 197 | Time: 3.283s | Pos: (664.5, 370.2) | Vel: (-219.8, -204.1) | Orient: -1.99 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 198 | Time: 3.300s | Pos: (660.8, 366.8) | Vel: (-219.8, -204.1) | Orient: -2.03 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 199 | Time: 3.317s | Pos: (657.1, 363.4) | Vel: (-219.8, -204.1) | Orient: -2.06 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 200 | Time: 3.333s | Pos: (653.5, 360.0) | Vel: (-219.8, -204.1) | Orient: -2.09 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 201 | Time: 3.350s | Pos: (649.8, 356.6) | Vel: (-219.8, -204.1) | Orient: -2.13 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 202 | Time: 3.367s | Pos: (646.2, 353.2) | Vel: (-219.8, -204.1) | Orient: -2.16 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 203 | Time: 3.383s | Pos: (642.5, 349.8) | Vel: (-219.8, -204.1) | Orient: -2.19 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 204 | Time: 3.400s | Pos: (638.8, 346.4) | Vel: (-219.8, -204.1) | Orient: -2.23 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 205 | Time: 3.417s | Pos: (635.2, 343.0) | Vel: (-219.8, -204.1) | Orient: -2.26 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 206 | Time: 3.433s | Pos: (631.5, 339.6) | Vel: (-219.8, -204.1) | Orient: -2.29 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 207 | Time: 3.450s | Pos: (627.8, 336.2) | Vel: (-219.8, -204.1) | Orient: -2.33 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 208 | Time: 3.467s | Pos: (624.2, 332.8) | Vel: (-219.8, -204.1) | Orient: -2.36 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 209 | Time: 3.483s | Pos: (620.5, 329.4) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -1.70 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 210 | Time: 3.500s | Pos: (616.8, 326.0) | Vel: (-219.8, -204.1) | Orient: -2.41 rad | AngVel: -1.06 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 211 | Time: 3.517s | Pos: (613.2, 322.6) | Vel: (-219.8, -204.1) | Orient: -2.41 rad | AngVel: -0.41 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 212 | Time: 3.533s | Pos: (609.5, 319.2) | Vel: (-219.8, -204.1) | Orient: -2.41 rad | AngVel: 0.08 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 213 | Time: 3.550s | Pos: (605.8, 315.8) | Vel: (-219.8, -204.1) | Orient: -2.40 rad | AngVel: 0.33 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 214 | Time: 3.567s | Pos: (602.2, 312.4) | Vel: (-219.8, -204.1) | Orient: -2.40 rad | AngVel: 0.38 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 215 | Time: 3.583s | Pos: (598.5, 309.0) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.31 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 216 | Time: 3.600s | Pos: (594.9, 305.6) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.18 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 217 | Time: 3.617s | Pos: (591.2, 302.2) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.05 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 218 | Time: 3.633s | Pos: (587.5, 298.8) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.03 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 219 | Time: 3.650s | Pos: (583.9, 295.4) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.07 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 220 | Time: 3.667s | Pos: (580.2, 292.0) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.07 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 221 | Time: 3.683s | Pos: (576.5, 288.6) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.05 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 222 | Time: 3.700s | Pos: (572.9, 285.2) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.03 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 223 | Time: 3.717s | Pos: (569.2, 281.8) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 224 | Time: 3.733s | Pos: (565.5, 278.4) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 225 | Time: 3.750s | Pos: (561.9, 274.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 226 | Time: 3.767s | Pos: (558.2, 271.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 227 | Time: 3.783s | Pos: (554.6, 268.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.01 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 228 | Time: 3.800s | Pos: (550.9, 264.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 229 | Time: 3.817s | Pos: (547.2, 261.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 230 | Time: 3.833s | Pos: (543.6, 257.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 231 | Time: 3.850s | Pos: (539.9, 254.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 232 | Time: 3.867s | Pos: (536.2, 251.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 233 | Time: 3.883s | Pos: (532.6, 247.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 234 | Time: 3.900s | Pos: (528.9, 244.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 235 | Time: 3.917s | Pos: (525.2, 240.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 236 | Time: 3.933s | Pos: (521.6, 237.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 237 | Time: 3.950s | Pos: (517.9, 234.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 238 | Time: 3.967s | Pos: (514.2, 230.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 239 | Time: 3.983s | Pos: (510.6, 227.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 240 | Time: 4.000s | Pos: (506.9, 223.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 241 | Time: 4.017s | Pos: (503.3, 220.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 242 | Time: 4.033s | Pos: (499.6, 217.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 243 | Time: 4.050s | Pos: (495.9, 213.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 244 | Time: 4.067s | Pos: (492.3, 210.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 245 | Time: 4.083s | Pos: (488.6, 206.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 246 | Time: 4.100s | Pos: (484.9, 203.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 247 | Time: 4.117s | Pos: (481.3, 200.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 248 | Time: 4.133s | Pos: (477.6, 196.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 249 | Time: 4.150s | Pos: (473.9, 193.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 250 | Time: 4.167s | Pos: (470.3, 189.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 251 | Time: 4.183s | Pos: (466.6, 186.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 252 | Time: 4.200s | Pos: (462.9, 183.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 253 | Time: 4.217s | Pos: (459.3, 179.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 254 | Time: 4.233s | Pos: (455.6, 176.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 255 | Time: 4.250s | Pos: (452.0, 172.9) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 256 | Time: 4.267s | Pos: (448.3, 169.5) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 257 | Time: 4.283s | Pos: (444.6, 166.1) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 258 | Time: 4.300s | Pos: (441.0, 162.7) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: -0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 259 | Time: 4.317s | Pos: (437.3, 159.3) | Vel: (-219.8, -204.1) | Orient: -2.39 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 260 | Time: 4.333s | Pos: (442.3, 158.7) | Vel: (298.2, -33.0) | Orient: -2.36 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 261 | Time: 4.350s | Pos: (447.2, 158.2) | Vel: (298.2, -33.0) | Orient: -2.33 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 262 | Time: 4.367s | Pos: (452.2, 157.6) | Vel: (298.2, -33.0) | Orient: -2.29 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 263 | Time: 4.383s | Pos: (457.2, 157.1) | Vel: (298.2, -33.0) | Orient: -2.26 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 264 | Time: 4.400s | Pos: (462.1, 156.5) | Vel: (298.2, -33.0) | Orient: -2.23 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 265 | Time: 4.417s | Pos: (467.1, 156.0) | Vel: (298.2, -33.0) | Orient: -2.19 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 266 | Time: 4.433s | Pos: (472.1, 155.4) | Vel: (298.2, -33.0) | Orient: -2.16 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 267 | Time: 4.450s | Pos: (477.1, 154.9) | Vel: (298.2, -33.0) | Orient: -2.13 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 268 | Time: 4.467s | Pos: (482.0, 154.3) | Vel: (298.2, -33.0) | Orient: -2.09 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 269 | Time: 4.483s | Pos: (487.0, 153.8) | Vel: (298.2, -33.0) | Orient: -2.06 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 270 | Time: 4.500s | Pos: (492.0, 153.2) | Vel: (298.2, -33.0) | Orient: -2.03 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 271 | Time: 4.517s | Pos: (496.9, 152.7) | Vel: (298.2, -33.0) | Orient: -1.99 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 272 | Time: 4.533s | Pos: (501.9, 152.1) | Vel: (298.2, -33.0) | Orient: -1.96 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 273 | Time: 4.550s | Pos: (506.9, 151.6) | Vel: (298.2, -33.0) | Orient: -1.93 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 274 | Time: 4.567s | Pos: (511.8, 151.0) | Vel: (298.2, -33.0) | Orient: -1.89 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 275 | Time: 4.583s | Pos: (516.8, 150.5) | Vel: (298.2, -33.0) | Orient: -1.86 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 276 | Time: 4.600s | Pos: (521.8, 149.9) | Vel: (298.2, -33.0) | Orient: -1.83 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 277 | Time: 4.617s | Pos: (526.8, 149.4) | Vel: (298.2, -33.0) | Orient: -1.79 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 278 | Time: 4.633s | Pos: (531.7, 148.8) | Vel: (298.2, -33.0) | Orient: -1.76 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 279 | Time: 4.650s | Pos: (536.7, 148.3) | Vel: (298.2, -33.0) | Orient: -1.73 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 280 | Time: 4.667s | Pos: (541.7, 147.7) | Vel: (298.2, -33.0) | Orient: -1.69 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 281 | Time: 4.683s | Pos: (546.6, 147.2) | Vel: (298.2, -33.0) | Orient: -1.66 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 282 | Time: 4.700s | Pos: (551.6, 146.6) | Vel: (298.2, -33.0) | Orient: -1.63 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 283 | Time: 4.717s | Pos: (556.6, 146.1) | Vel: (298.2, -33.0) | Orient: -1.59 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 284 | Time: 4.733s | Pos: (561.5, 145.5) | Vel: (298.2, -33.0) | Orient: -1.56 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 285 | Time: 4.750s | Pos: (566.5, 145.0) | Vel: (298.2, -33.0) | Orient: -1.53 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
Step 286 | Time: 4.767s | Pos: (571.5, 144.4) | Vel: (298.2, -33.0) | Orient: -1.49 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0 | ActiveShapes: 3
