Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: 2.01 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 165 | Time: 2.750s | Pos: (814.5, 226.1) | Vel: (238.0, -182.6) | Orient: 0.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 166 | Time: 2.767s | Pos: (818.5, 223.0) | Vel: (238.0, -182.6) | Orient: 0.51 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 167 | Time: 2.783s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 168 | Time: 2.800s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 169 | Time: 2.817s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 170 | Time: 2.833s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 171 | Time: 2.850s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 172 | Time: 2.867s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 173 | Time: 2.883s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 174 | Time: 2.900s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 175 | Time: 2.917s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 176 | Time: 2.933s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 177 | Time: 2.950s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 178 | Time: 2.967s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 179 | Time: 2.983s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 180 | Time: 3.000s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 181 | Time: 3.017s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 182 | Time: 3.033s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 183 | Time: 3.050s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 184 | Time: 3.067s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 185 | Time: 3.083s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 186 | Time: 3.100s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 187 | Time: 3.117s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 188 | Time: 3.133s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 189 | Time: 3.150s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 190 | Time: 3.167s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 191 | Time: 3.183s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 192 | Time: 3.200s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 193 | Time: 3.217s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 194 | Time: 3.233s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 195 | Time: 3.250s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 196 | Time: 3.267s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 197 | Time: 3.283s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 198 | Time: 3.300s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 199 | Time: 3.317s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 200 | Time: 3.333s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 201 | Time: 3.350s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 202 | Time: 3.367s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 203 | Time: 3.383s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 204 | Time: 3.400s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 205 | Time: 3.417s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 206 | Time: 3.433s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 207 | Time: 3.450s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 208 | Time: 3.467s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 209 | Time: 3.483s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 210 | Time: 3.500s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 211 | Time: 3.517s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 212 | Time: 3.533s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 213 | Time: 3.550s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 214 | Time: 3.567s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 215 | Time: 3.583s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 216 | Time: 3.600s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 217 | Time: 3.617s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 218 | Time: 3.633s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 219 | Time: 3.650s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 220 | Time: 3.667s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 221 | Time: 3.683s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 222 | Time: 3.700s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 223 | Time: 3.717s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 224 | Time: 3.733s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 225 | Time: 3.750s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 226 | Time: 3.767s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 227 | Time: 3.783s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 228 | Time: 3.800s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 229 | Time: 3.817s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 230 | Time: 3.833s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 231 | Time: 3.850s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 232 | Time: 3.867s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 233 | Time: 3.883s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 234 | Time: 3.900s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 235 | Time: 3.917s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 236 | Time: 3.933s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 237 | Time: 3.950s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 238 | Time: 3.967s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 239 | Time: 3.983s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 240 | Time: 4.000s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 241 | Time: 4.017s | Pos: (822.5, 220.0) | Vel: (238.0, -182.6) | Orient: 0.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 242 | Time: 4.033s | Pos: (818.5, 223.0) | Vel: (-238.0, 182.6) | Orient: 0.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 243 | Time: 4.050s | Pos: (813.8, 224.8) | Vel: (-279.9, 108.1) | Orient: 0.55 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 244 | Time: 4.067s | Pos: (809.2, 226.6) | Vel: (-279.9, 108.0) | Orient: 0.58 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 245 | Time: 4.083s | Pos: (804.5, 228.4) | Vel: (-279.9, 108.0) | Orient: 0.61 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 246 | Time: 4.100s | Pos: (799.8, 230.2) | Vel: (-279.9, 108.0) | Orient: 0.65 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 247 | Time: 4.117s | Pos: (795.2, 232.0) | Vel: (-279.9, 108.0) | Orient: 0.68 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 248 | Time: 4.133s | Pos: (790.5, 233.8) | Vel: (-279.9, 108.0) | Orient: 0.71 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 249 | Time: 4.150s | Pos: (785.9, 235.6) | Vel: (-279.9, 108.0) | Orient: 0.75 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 250 | Time: 4.167s | Pos: (781.2, 237.4) | Vel: (-279.9, 108.0) | Orient: 0.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 251 | Time: 4.183s | Pos: (776.5, 239.2) | Vel: (-279.9, 108.0) | Orient: 0.81 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 252 | Time: 4.200s | Pos: (771.9, 241.0) | Vel: (-279.9, 108.0) | Orient: 0.85 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 253 | Time: 4.217s | Pos: (767.2, 242.8) | Vel: (-279.9, 108.0) | Orient: 0.88 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 254 | Time: 4.233s | Pos: (762.5, 244.6) | Vel: (-279.9, 108.0) | Orient: 0.91 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 255 | Time: 4.250s | Pos: (757.9, 246.4) | Vel: (-279.9, 108.0) | Orient: 0.95 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 256 | Time: 4.267s | Pos: (753.2, 248.2) | Vel: (-279.9, 108.0) | Orient: 0.98 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 257 | Time: 4.283s | Pos: (748.5, 250.0) | Vel: (-279.9, 108.0) | Orient: 1.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 258 | Time: 4.300s | Pos: (743.9, 251.8) | Vel: (-279.9, 108.0) | Orient: 1.05 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 259 | Time: 4.317s | Pos: (739.2, 253.6) | Vel: (-279.9, 108.0) | Orient: 1.08 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 260 | Time: 4.333s | Pos: (734.5, 255.4) | Vel: (-279.9, 108.0) | Orient: 1.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 261 | Time: 4.350s | Pos: (729.9, 257.2) | Vel: (-279.9, 108.0) | Orient: 1.15 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 262 | Time: 4.367s | Pos: (725.2, 259.0) | Vel: (-279.9, 108.0) | Orient: 1.18 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 263 | Time: 4.383s | Pos: (720.5, 260.8) | Vel: (-279.9, 108.0) | Orient: 1.21 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 264 | Time: 4.400s | Pos: (715.9, 262.6) | Vel: (-279.9, 108.0) | Orient: 1.25 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 265 | Time: 4.417s | Pos: (711.2, 264.4) | Vel: (-279.9, 108.0) | Orient: 1.28 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 266 | Time: 4.433s | Pos: (706.5, 266.2) | Vel: (-279.9, 108.0) | Orient: 1.31 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 267 | Time: 4.450s | Pos: (701.9, 268.0) | Vel: (-279.9, 108.0) | Orient: 1.35 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 268 | Time: 4.467s | Pos: (697.2, 269.8) | Vel: (-279.9, 108.0) | Orient: 1.38 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 269 | Time: 4.483s | Pos: (692.6, 271.6) | Vel: (-279.9, 108.0) | Orient: 1.41 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 270 | Time: 4.500s | Pos: (687.9, 273.4) | Vel: (-279.9, 108.0) | Orient: 1.45 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 271 | Time: 4.517s | Pos: (683.2, 275.2) | Vel: (-279.9, 108.0) | Orient: 1.48 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 272 | Time: 4.533s | Pos: (678.6, 277.0) | Vel: (-279.9, 108.0) | Orient: 1.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 273 | Time: 4.550s | Pos: (673.9, 278.8) | Vel: (-279.9, 108.0) | Orient: 1.55 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 274 | Time: 4.567s | Pos: (669.2, 280.6) | Vel: (-279.9, 108.0) | Orient: 1.58 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 275 | Time: 4.583s | Pos: (664.6, 282.4) | Vel: (-279.9, 108.0) | Orient: 1.61 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 276 | Time: 4.600s | Pos: (659.9, 284.2) | Vel: (-279.9, 108.0) | Orient: 1.65 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 277 | Time: 4.617s | Pos: (655.2, 286.0) | Vel: (-279.9, 108.0) | Orient: 1.68 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 278 | Time: 4.633s | Pos: (650.6, 287.8) | Vel: (-279.9, 108.0) | Orient: 1.71 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 279 | Time: 4.650s | Pos: (645.9, 289.6) | Vel: (-279.9, 108.0) | Orient: 1.75 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 280 | Time: 4.667s | Pos: (641.2, 291.4) | Vel: (-279.9, 108.0) | Orient: 1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 281 | Time: 4.683s | Pos: (636.6, 293.2) | Vel: (-279.9, 108.0) | Orient: 1.81 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 282 | Time: 4.700s | Pos: (631.9, 295.0) | Vel: (-279.9, 108.0) | Orient: 1.85 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 283 | Time: 4.717s | Pos: (627.2, 296.8) | Vel: (-279.9, 108.0) | Orient: 1.88 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 284 | Time: 4.733s | Pos: (622.6, 298.6) | Vel: (-279.9, 108.0) | Orient: 1.91 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 285 | Time: 4.750s | Pos: (617.9, 300.4) | Vel: (-279.9, 108.0) | Orient: 1.95 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 286 | Time: 4.767s | Pos: (613.2, 302.2) | Vel: (-279.9, 108.0) | Orient: 1.98 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 287 | Time: 4.783s | Pos: (608.6, 304.0) | Vel: (-279.9, 108.0) | Orient: 2.01 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 288 | Time: 4.800s | Pos: (603.9, 305.8) | Vel: (-279.9, 108.0) | Orient: 2.05 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 289 | Time: 4.817s | Pos: (599.3, 307.6) | Vel: (-279.9, 108.0) | Orient: 2.08 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 290 | Time: 4.833s | Pos: (594.6, 309.4) | Vel: (-279.9, 108.0) | Orient: 2.11 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 291 | Time: 4.850s | Pos: (589.9, 311.2) | Vel: (-279.9, 108.0) | Orient: 2.15 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 292 | Time: 4.867s | Pos: (585.3, 313.0) | Vel: (-279.9, 108.0) | Orient: 2.18 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 293 | Time: 4.883s | Pos: (580.6, 314.8) | Vel: (-279.9, 108.0) | Orient: 2.21 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 294 | Time: 4.900s | Pos: (575.9, 316.6) | Vel: (-279.9, 108.0) | Orient: 2.25 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 295 | Time: 4.917s | Pos: (571.3, 318.4) | Vel: (-279.9, 108.0) | Orient: 2.28 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 296 | Time: 4.933s | Pos: (566.6, 320.2) | Vel: (-279.9, 108.0) | Orient: 2.31 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 297 | Time: 4.950s | Pos: (561.9, 322.0) | Vel: (-279.9, 108.0) | Orient: 2.35 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 298 | Time: 4.967s | Pos: (557.3, 323.8) | Vel: (-279.9, 108.0) | Orient: 2.38 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 299 | Time: 4.983s | Pos: (552.6, 325.6) | Vel: (-279.9, 108.0) | Orient: 2.41 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 300 | Time: 5.000s | Pos: (547.9, 327.4) | Vel: (-279.9, 108.0) | Orient: 2.45 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 301 | Time: 5.017s | Pos: (543.3, 329.2) | Vel: (-279.9, 108.0) | Orient: 2.48 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 302 | Time: 5.033s | Pos: (538.6, 331.0) | Vel: (-279.9, 108.0) | Orient: 2.51 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 303 | Time: 5.050s | Pos: (533.9, 332.8) | Vel: (-279.9, 108.0) | Orient: 2.55 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 304 | Time: 5.067s | Pos: (529.3, 334.6) | Vel: (-279.9, 108.0) | Orient: 2.58 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 305 | Time: 5.083s | Pos: (524.6, 336.4) | Vel: (-279.9, 108.0) | Orient: 2.61 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 306 | Time: 5.100s | Pos: (519.9, 338.2) | Vel: (-279.9, 108.0) | Orient: 2.65 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 307 | Time: 5.117s | Pos: (515.3, 340.0) | Vel: (-279.9, 108.0) | Orient: 2.68 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 308 | Time: 5.133s | Pos: (510.6, 341.8) | Vel: (-279.9, 108.0) | Orient: 2.71 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 309 | Time: 5.150s | Pos: (506.0, 343.6) | Vel: (-279.9, 108.0) | Orient: 2.75 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 310 | Time: 5.167s | Pos: (501.3, 345.4) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 1.59 | Speed: 300.0 | Score: 0
Step 311 | Time: 5.183s | Pos: (496.6, 347.2) | Vel: (-279.9, 108.0) | Orient: 2.79 rad | AngVel: 0.91 | Speed: 300.0 | Score: 0
Step 312 | Time: 5.200s | Pos: (492.0, 349.0) | Vel: (-279.9, 108.0) | Orient: 2.79 rad | AngVel: 0.28 | Speed: 300.0 | Score: 0
Step 313 | Time: 5.217s | Pos: (487.3, 350.8) | Vel: (-279.9, 108.0) | Orient: 2.79 rad | AngVel: -0.16 | Speed: 300.0 | Score: 0
Step 314 | Time: 5.233s | Pos: (482.6, 352.6) | Vel: (-279.9, 108.0) | Orient: 2.78 rad | AngVel: -0.36 | Speed: 300.0 | Score: 0
Step 315 | Time: 5.250s | Pos: (478.0, 354.4) | Vel: (-279.9, 108.0) | Orient: 2.78 rad | AngVel: -0.38 | Speed: 300.0 | Score: 0
Step 316 | Time: 5.267s | Pos: (473.3, 356.2) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.28 | Speed: 300.0 | Score: 0
Step 317 | Time: 5.283s | Pos: (468.6, 358.0) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.15 | Speed: 300.0 | Score: 0
Step 318 | Time: 5.300s | Pos: (464.0, 359.8) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.03 | Speed: 300.0 | Score: 0
Step 319 | Time: 5.317s | Pos: (459.3, 361.6) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 0.04 | Speed: 300.0 | Score: 0
Step 320 | Time: 5.333s | Pos: (454.6, 363.4) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 0.07 | Speed: 300.0 | Score: 0
Step 321 | Time: 5.350s | Pos: (450.0, 365.2) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 0.07 | Speed: 300.0 | Score: 0
Step 322 | Time: 5.367s | Pos: (445.3, 367.0) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 0.05 | Speed: 300.0 | Score: 0
Step 323 | Time: 5.383s | Pos: (440.6, 368.8) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 0.02 | Speed: 300.0 | Score: 0
Step 324 | Time: 5.400s | Pos: (436.0, 370.6) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: 0.00 | Speed: 300.0 | Score: 0
Step 325 | Time: 5.417s | Pos: (431.3, 372.4) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 326 | Time: 5.433s | Pos: (426.6, 374.2) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 327 | Time: 5.450s | Pos: (422.0, 376.0) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
Step 328 | Time: 5.467s | Pos: (417.3, 377.8) | Vel: (-279.9, 108.0) | Orient: 2.77 rad | AngVel: -0.01 | Speed: 300.0 | Score: 0
