Step 0 | Time: 0.000s | Pos: (640.0, 360.0) | Vel: (0.0, 0.0) | Orient: -1.81 rad | AngVel: 0.00 | Speed: 0.0 | Score: 0
Step 164 | Time: 2.733s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 165 | Time: 2.750s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 166 | Time: 2.767s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 167 | Time: 2.783s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 168 | Time: 2.800s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 169 | Time: 2.817s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 170 | Time: 2.833s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 171 | Time: 2.850s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 172 | Time: 2.867s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 173 | Time: 2.883s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 174 | Time: 2.900s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 175 | Time: 2.917s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 176 | Time: 2.933s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 177 | Time: 2.950s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 178 | Time: 2.967s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 179 | Time: 2.983s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 180 | Time: 3.000s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 181 | Time: 3.017s | Pos: (589.0, 120.4) | Vel: (-62.4, -293.4) | Orient: -1.78 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 182 | Time: 3.033s | Pos: (590.1, 125.2) | Vel: (62.4, 293.4) | Orient: -1.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 183 | Time: 3.050s | Pos: (589.4, 130.2) | Vel: (-40.5, 297.3) | Orient: -1.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 184 | Time: 3.067s | Pos: (588.7, 135.2) | Vel: (-40.7, 297.2) | Orient: -1.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 185 | Time: 3.083s | Pos: (588.1, 140.1) | Vel: (-40.7, 297.2) | Orient: -1.91 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 186 | Time: 3.100s | Pos: (587.4, 145.1) | Vel: (-40.7, 297.2) | Orient: -1.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 187 | Time: 3.117s | Pos: (586.7, 150.0) | Vel: (-40.7, 297.2) | Orient: -1.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 188 | Time: 3.133s | Pos: (586.0, 155.0) | Vel: (-40.7, 297.2) | Orient: -2.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 189 | Time: 3.150s | Pos: (585.3, 159.9) | Vel: (-40.7, 297.2) | Orient: -2.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 190 | Time: 3.167s | Pos: (584.7, 164.9) | Vel: (-40.7, 297.2) | Orient: -2.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 191 | Time: 3.183s | Pos: (584.0, 169.8) | Vel: (-40.7, 297.2) | Orient: -2.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 192 | Time: 3.200s | Pos: (583.3, 174.8) | Vel: (-40.7, 297.2) | Orient: -2.15 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 193 | Time: 3.217s | Pos: (582.6, 179.7) | Vel: (-40.7, 297.2) | Orient: -2.18 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 194 | Time: 3.233s | Pos: (582.0, 184.7) | Vel: (-40.7, 297.2) | Orient: -2.21 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 195 | Time: 3.250s | Pos: (581.3, 189.6) | Vel: (-40.7, 297.2) | Orient: -2.25 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 196 | Time: 3.267s | Pos: (580.6, 194.6) | Vel: (-40.7, 297.2) | Orient: -2.28 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 197 | Time: 3.283s | Pos: (579.9, 199.6) | Vel: (-40.7, 297.2) | Orient: -2.31 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 198 | Time: 3.300s | Pos: (579.2, 204.5) | Vel: (-40.7, 297.2) | Orient: -2.35 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 199 | Time: 3.317s | Pos: (578.6, 209.5) | Vel: (-40.7, 297.2) | Orient: -2.38 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 200 | Time: 3.333s | Pos: (577.9, 214.4) | Vel: (-40.7, 297.2) | Orient: -2.41 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 201 | Time: 3.350s | Pos: (577.2, 219.4) | Vel: (-40.7, 297.2) | Orient: -2.45 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 202 | Time: 3.367s | Pos: (576.5, 224.3) | Vel: (-40.7, 297.2) | Orient: -2.48 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 203 | Time: 3.383s | Pos: (575.9, 229.3) | Vel: (-40.7, 297.2) | Orient: -2.51 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 204 | Time: 3.400s | Pos: (575.2, 234.2) | Vel: (-40.7, 297.2) | Orient: -2.55 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 205 | Time: 3.417s | Pos: (574.5, 239.2) | Vel: (-40.7, 297.2) | Orient: -2.58 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 206 | Time: 3.433s | Pos: (573.8, 244.1) | Vel: (-40.7, 297.2) | Orient: -2.61 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 207 | Time: 3.450s | Pos: (573.1, 249.1) | Vel: (-40.7, 297.2) | Orient: -2.65 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 208 | Time: 3.467s | Pos: (572.5, 254.0) | Vel: (-40.7, 297.2) | Orient: -2.68 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 209 | Time: 3.483s | Pos: (571.8, 259.0) | Vel: (-40.7, 297.2) | Orient: -2.71 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 210 | Time: 3.500s | Pos: (571.1, 264.0) | Vel: (-40.7, 297.2) | Orient: -2.75 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 211 | Time: 3.517s | Pos: (570.4, 268.9) | Vel: (-40.7, 297.2) | Orient: -2.78 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 212 | Time: 3.533s | Pos: (569.8, 273.9) | Vel: (-40.7, 297.2) | Orient: -2.81 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 213 | Time: 3.550s | Pos: (569.1, 278.8) | Vel: (-40.7, 297.2) | Orient: -2.85 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 214 | Time: 3.567s | Pos: (568.4, 283.8) | Vel: (-40.7, 297.2) | Orient: -2.88 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 215 | Time: 3.583s | Pos: (567.7, 288.7) | Vel: (-40.7, 297.2) | Orient: -2.91 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 216 | Time: 3.600s | Pos: (567.0, 293.7) | Vel: (-40.7, 297.2) | Orient: -2.95 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 217 | Time: 3.617s | Pos: (566.4, 298.6) | Vel: (-40.7, 297.2) | Orient: -2.98 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 218 | Time: 3.633s | Pos: (565.7, 303.6) | Vel: (-40.7, 297.2) | Orient: -3.01 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 219 | Time: 3.650s | Pos: (565.0, 308.5) | Vel: (-40.7, 297.2) | Orient: -3.05 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 220 | Time: 3.667s | Pos: (564.3, 313.5) | Vel: (-40.7, 297.2) | Orient: -3.08 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 221 | Time: 3.683s | Pos: (563.7, 318.4) | Vel: (-40.7, 297.2) | Orient: -3.11 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 222 | Time: 3.700s | Pos: (563.0, 323.4) | Vel: (-40.7, 297.2) | Orient: 3.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 223 | Time: 3.717s | Pos: (562.3, 328.4) | Vel: (-40.7, 297.2) | Orient: 3.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 224 | Time: 3.733s | Pos: (561.6, 333.3) | Vel: (-40.7, 297.2) | Orient: 3.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 225 | Time: 3.750s | Pos: (560.9, 338.3) | Vel: (-40.7, 297.2) | Orient: 3.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 226 | Time: 3.767s | Pos: (560.3, 343.2) | Vel: (-40.7, 297.2) | Orient: 3.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 227 | Time: 3.783s | Pos: (559.6, 348.2) | Vel: (-40.7, 297.2) | Orient: 2.97 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 228 | Time: 3.800s | Pos: (558.9, 353.1) | Vel: (-40.7, 297.2) | Orient: 2.94 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 229 | Time: 3.817s | Pos: (558.2, 358.1) | Vel: (-40.7, 297.2) | Orient: 2.90 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 230 | Time: 3.833s | Pos: (557.6, 363.0) | Vel: (-40.7, 297.2) | Orient: 2.87 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 231 | Time: 3.850s | Pos: (556.9, 368.0) | Vel: (-40.7, 297.2) | Orient: 2.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 232 | Time: 3.867s | Pos: (556.2, 372.9) | Vel: (-40.7, 297.2) | Orient: 2.80 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 233 | Time: 3.883s | Pos: (555.5, 377.9) | Vel: (-40.7, 297.2) | Orient: 2.77 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 234 | Time: 3.900s | Pos: (554.8, 382.8) | Vel: (-40.7, 297.2) | Orient: 2.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 235 | Time: 3.917s | Pos: (554.2, 387.8) | Vel: (-40.7, 297.2) | Orient: 2.70 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 236 | Time: 3.933s | Pos: (553.5, 392.8) | Vel: (-40.7, 297.2) | Orient: 2.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 237 | Time: 3.950s | Pos: (552.8, 397.7) | Vel: (-40.7, 297.2) | Orient: 2.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 238 | Time: 3.967s | Pos: (552.1, 402.7) | Vel: (-40.7, 297.2) | Orient: 2.60 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 239 | Time: 3.983s | Pos: (551.5, 407.6) | Vel: (-40.7, 297.2) | Orient: 2.57 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 240 | Time: 4.000s | Pos: (550.8, 412.6) | Vel: (-40.7, 297.2) | Orient: 2.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 241 | Time: 4.017s | Pos: (550.1, 417.5) | Vel: (-40.7, 297.2) | Orient: 2.50 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 242 | Time: 4.033s | Pos: (549.4, 422.5) | Vel: (-40.7, 297.2) | Orient: 2.47 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 243 | Time: 4.050s | Pos: (548.7, 427.4) | Vel: (-40.7, 297.2) | Orient: 2.44 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 244 | Time: 4.067s | Pos: (548.1, 432.4) | Vel: (-40.7, 297.2) | Orient: 2.40 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 245 | Time: 4.083s | Pos: (547.4, 437.3) | Vel: (-40.7, 297.2) | Orient: 2.37 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 246 | Time: 4.100s | Pos: (546.7, 442.3) | Vel: (-40.7, 297.2) | Orient: 2.34 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 247 | Time: 4.117s | Pos: (546.0, 447.2) | Vel: (-40.7, 297.2) | Orient: 2.30 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 248 | Time: 4.133s | Pos: (545.4, 452.2) | Vel: (-40.7, 297.2) | Orient: 2.27 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 249 | Time: 4.150s | Pos: (544.7, 457.2) | Vel: (-40.7, 297.2) | Orient: 2.24 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 250 | Time: 4.167s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 251 | Time: 4.183s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 252 | Time: 4.200s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 253 | Time: 4.217s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 254 | Time: 4.233s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 255 | Time: 4.250s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 256 | Time: 4.267s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 257 | Time: 4.283s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 258 | Time: 4.300s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 259 | Time: 4.317s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 260 | Time: 4.333s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 261 | Time: 4.350s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 262 | Time: 4.367s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 263 | Time: 4.383s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 264 | Time: 4.400s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 265 | Time: 4.417s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 266 | Time: 4.433s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 267 | Time: 4.450s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 268 | Time: 4.467s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 269 | Time: 4.483s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 270 | Time: 4.500s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 271 | Time: 4.517s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 272 | Time: 4.533s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 273 | Time: 4.550s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 274 | Time: 4.567s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 275 | Time: 4.583s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 276 | Time: 4.600s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 277 | Time: 4.617s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 278 | Time: 4.633s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 279 | Time: 4.650s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 280 | Time: 4.667s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 281 | Time: 4.683s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 282 | Time: 4.700s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 283 | Time: 4.717s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 284 | Time: 4.733s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 285 | Time: 4.750s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 286 | Time: 4.767s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 287 | Time: 4.783s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 288 | Time: 4.800s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 289 | Time: 4.817s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 290 | Time: 4.833s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 291 | Time: 4.850s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 292 | Time: 4.867s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 293 | Time: 4.883s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 294 | Time: 4.900s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 295 | Time: 4.917s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 296 | Time: 4.933s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 297 | Time: 4.950s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 298 | Time: 4.967s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 299 | Time: 4.983s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 300 | Time: 5.000s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 301 | Time: 5.017s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 302 | Time: 5.033s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 303 | Time: 5.050s | Pos: (544.7, 457.2) | Vel: (40.7, -297.2) | Orient: 2.24 rad | AngVel: 2.00 | Speed: 300.0 | Score: 0
Step 304 | Time: 5.067s | Pos: (544.0, 462.1) | Vel: (-40.7, 297.2) | Orient: 2.20 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 305 | Time: 5.083s | Pos: (549.0, 461.9) | Vel: (299.7, -12.6) | Orient: 2.17 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 306 | Time: 5.100s | Pos: (554.0, 461.7) | Vel: (299.7, -12.7) | Orient: 2.14 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 307 | Time: 5.117s | Pos: (559.0, 461.5) | Vel: (299.7, -12.7) | Orient: 2.10 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 308 | Time: 5.133s | Pos: (564.0, 461.3) | Vel: (299.7, -12.7) | Orient: 2.07 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 309 | Time: 5.150s | Pos: (569.0, 461.1) | Vel: (299.7, -12.7) | Orient: 2.04 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 310 | Time: 5.167s | Pos: (574.0, 460.8) | Vel: (299.7, -12.7) | Orient: 2.00 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 311 | Time: 5.183s | Pos: (579.0, 460.6) | Vel: (299.7, -12.7) | Orient: 1.97 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 312 | Time: 5.200s | Pos: (584.0, 460.4) | Vel: (299.7, -12.7) | Orient: 1.94 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 313 | Time: 5.217s | Pos: (589.0, 460.2) | Vel: (299.7, -12.7) | Orient: 1.90 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 314 | Time: 5.233s | Pos: (594.0, 460.0) | Vel: (299.7, -12.7) | Orient: 1.87 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 315 | Time: 5.250s | Pos: (599.0, 459.8) | Vel: (299.7, -12.7) | Orient: 1.84 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 316 | Time: 5.267s | Pos: (604.0, 459.6) | Vel: (299.7, -12.7) | Orient: 1.80 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 317 | Time: 5.283s | Pos: (608.9, 459.4) | Vel: (299.7, -12.7) | Orient: 1.77 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 318 | Time: 5.300s | Pos: (613.9, 459.1) | Vel: (299.7, -12.7) | Orient: 1.74 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 319 | Time: 5.317s | Pos: (618.9, 458.9) | Vel: (299.7, -12.7) | Orient: 1.70 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 320 | Time: 5.333s | Pos: (623.9, 458.7) | Vel: (299.7, -12.7) | Orient: 1.67 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 321 | Time: 5.350s | Pos: (628.9, 458.5) | Vel: (299.7, -12.7) | Orient: 1.64 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 322 | Time: 5.367s | Pos: (633.9, 458.3) | Vel: (299.7, -12.7) | Orient: 1.60 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 323 | Time: 5.383s | Pos: (638.9, 458.1) | Vel: (299.7, -12.7) | Orient: 1.57 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 324 | Time: 5.400s | Pos: (643.9, 457.9) | Vel: (299.7, -12.7) | Orient: 1.54 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 325 | Time: 5.417s | Pos: (648.9, 457.7) | Vel: (299.7, -12.7) | Orient: 1.50 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 326 | Time: 5.433s | Pos: (653.9, 457.4) | Vel: (299.7, -12.7) | Orient: 1.47 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
Step 327 | Time: 5.450s | Pos: (658.9, 457.2) | Vel: (299.7, -12.7) | Orient: 1.44 rad | AngVel: -2.00 | Speed: 300.0 | Score: 0
